quantidade;valor_venda;desconto;id_produto;id_venda
19;874.73;1.63;1;694561
40;2414.62;18.86;1;22961
5;4933.55;15.26;1;1393329
58;1908.45;5.66;1;787996
77;2622.63;5.56;1;1462521
83;3221.85;18.08;1;252710
98;1231.83;16.84;1;983300
4;2675.57;1.0;1;1192611
99;997.82;14.51;1;8741
70;3702.75;12.71;1;1024875
31;3331.97;11.0;1;340875
74;2949.89;3.99;1;1458851
8;2005.8;13.28;1;721380
80;1495.99;16.74;1;1415198
57;3746.4;5.62;1;919846
69;279.12;18.35;1;1385070
84;1024.39;18.73;1;93613
18;4832.51;17.39;1;1241710
81;478.51;9.47;1;683582
46;935.49;9.75;1;148275
77;732.99;14.13;1;965459
2;4891.33;0.76;1;1377658
83;418.54;5.72;1;1029378
10;776.79;5.95;1;207882
16;2909.3;13.13;1;133974
6;1238.13;1.23;1;687568
20;1652.54;3.29;1;193081
30;2067.68;6.01;1;1316956
24;3006.9;10.69;1;894108
6;722.89;10.11;1;899326
81;3322.12;5.72;1;777589
44;246.88;14.9;1;1227346
48;3293.33;16.25;1;883612
65;2754.36;16.51;1;611267
70;3340.52;6.46;1;529679
83;2445.01;18.5;1;953627
37;918.04;12.86;1;1410790
63;1077.86;5.2;1;279941
42;3114.03;11.23;1;1280786
84;3512.47;6.65;1;1041257
50;2582.23;0.81;1;724480
15;3867.19;18.98;1;138682
20;312.2;1.31;1;85960
62;285.42;1.76;1;1244387
81;1461.65;13.34;1;1341951
15;625.38;4.5;1;442462
13;4306.59;5.17;1;1081438
33;4397.44;17.6;1;1498076
20;321.43;0.35;1;1434502
30;1371.23;7.8;1;548477
22;2463.21;0.36;1;1349211
94;1577.88;15.02;1;408
48;2819.84;4.95;1;1305454
39;2360.1;6.77;1;595001
73;1317.3;10.55;1;739875
84;2397.59;13.97;1;805783
29;2804.03;10.92;1;321558
90;2167.04;16.42;1;346296
72;39.53;17.68;1;325779
12;808.29;5.17;1;1012135
88;4024.67;9.59;1;806223
19;4489.86;12.58;1;1396016
58;3913.74;0.71;1;218404
87;2162.61;18.75;1;193525
86;4451.51;3.38;1;1328425
97;3778.37;2.56;1;538087
60;4851.76;7.53;1;1161969
63;457.42;12.17;1;564243
26;3264.89;2.32;1;533341
1;688.37;12.12;1;379677
73;1220.69;19.93;1;961686
40;1757.11;12.1;1;79375
84;3963.41;2.75;1;610401
78;350.69;12.03;1;959476
82;3517.55;3.84;1;1278656
93;918.05;15.65;1;87960
23;539.87;15.24;1;1429815
40;4890.65;0.13;1;188608
2;3364.41;8.74;1;669845
35;2096.4;11.79;1;1297477
2;3753.24;9.52;1;81615
18;1708.58;18.95;1;412983
15;1145.52;12.7;1;237343
33;4456.28;18.01;1;1460754
67;1770.89;11.77;1;34954
16;4993.16;15.56;1;1084017
90;2456.96;13.55;1;1387458
86;3262.94;12.36;1;711095
71;1568.39;6.94;1;14352
10;183.74;2.38;1;963688
64;2103.98;7.98;1;133795
29;4752.98;8.84;1;361211
57;916.17;17.61;1;671713
74;1592.92;9.19;1;808359
76;4656.97;2.83;1;1138222
61;2618.76;14.08;1;214471
99;1476.13;4.15;1;727931
17;738.67;2.13;1;1452742
53;136.67;16.02;1;555796
96;455.06;17.85;1;1211211
84;3052.41;1.65;1;172054
94;546.86;1.13;1;626725
40;66.93;15.92;1;587203
66;3026.97;2.04;1;1266507
26;529.59;16.88;1;271373
11;4239.28;4.03;1;664484
40;1711.78;2.79;1;981022
14;307.32;12.11;1;1150611
49;53.26;13.0;1;1218657
14;3570.65;17.0;1;483088
19;3879.23;10.11;1;523756
35;810.96;19.21;1;1043061
89;996.92;16.24;1;637672
64;757.51;11.3;1;643643
66;1292.27;6.14;1;584775
40;311.6;15.49;1;605734
69;3219.81;16.99;1;1474270
18;4235.2;1.77;1;1030606
46;3962.69;12.91;1;790375
67;74.16;17.93;1;1209045
17;2936.43;9.07;1;15655
79;1152.44;19.79;1;33173
1;3493.55;18.54;1;531987
92;4363.06;0.81;1;705796
21;2808.36;5.93;1;603716
30;4951.03;0.97;1;780761
45;4158.74;6.05;1;940185
61;1402.31;4.06;1;314512
53;947.91;14.89;1;944393
85;3578.94;12.74;1;438791
59;2263.1;0.56;1;827036
13;2081.29;13.98;1;764137
32;1443.96;10.09;1;1149269
19;1400.53;4.65;1;8555
57;1084.11;1.53;1;226752
17;4123.01;12.1;1;385199
63;4478.16;3.2;1;825875
30;1203.88;6.83;1;807043
79;3466.66;14.42;1;1339318
85;4500.29;6.03;1;851234
46;1868.87;4.37;1;516207
96;4921.0;6.69;1;1219438
24;4800.73;15.02;1;789659
97;2295.73;13.56;1;1075642
94;3216.45;19.37;1;924595
81;517.68;19.73;1;1382753
97;2900.87;8.25;1;1173064
95;1250.36;8.26;1;63945
36;4759.75;8.77;1;600782
8;3133.72;15.02;1;153944
46;2829.11;15.08;1;91239
81;2701.69;7.98;1;812890
10;1277.04;11.26;1;1242932
42;4340.29;7.3;1;330303
63;4482.06;9.21;1;1380364
73;916.59;8.8;1;1149427
11;1215.42;19.49;1;202185
45;159.14;19.99;1;1492002
23;3692.79;11.76;1;718469
81;3328.0;12.67;1;1278424
96;2400.95;4.48;1;729454
94;1139.46;11.71;1;641320
39;2675.28;17.43;1;421219
61;815.67;10.9;1;1161145
28;2913.79;1.54;1;1464141
34;3719.55;4.22;1;452177
82;743.07;0.8;1;545800
36;3015.81;10.98;1;641242
2;1763.27;19.61;1;1309820
35;383.02;15.46;1;29637
84;1181.21;5.9;1;1039138
49;2175.8;11.75;1;199125
79;3504.03;19.78;1;1388702
86;2424.48;5.57;1;665056
87;2926.39;2.26;1;1494093
61;3990.38;1.4;1;1491302
37;68.92;6.37;1;412115
20;416.81;18.34;1;1311633
16;1253.79;4.06;1;1372389
75;571.54;14.32;1;1102909
31;189.88;5.73;1;580867
68;2258.14;0.84;1;805993
52;142.22;17.79;1;161951
23;2449.25;12.67;1;72646
1;1990.46;8.62;1;266660
1;529.68;15.67;1;679974
41;3695.44;0.55;1;862070
8;3875.52;7.73;1;123245
7;2159.13;11.12;1;884435
8;2317.83;17.35;1;1015359
94;458.7;11.48;1;877066
74;1927.32;11.57;1;159327
27;2807.65;0.09;1;1235340
14;4130.15;4.07;1;1136245
80;2770.2;4.1;1;7121
86;3882.02;0.86;1;1060976
94;383.76;12.22;1;1365348
45;4610.82;11.24;1;440393
78;400.35;17.77;1;659820
15;2881.3;0.01;1;1396196
76;180.35;16.01;1;181309
48;2487.84;19.39;1;1405246
85;2871.45;14.37;1;1123942
52;4367.65;2.82;1;961708
71;4280.92;3.18;1;1345407
50;3827.71;9.28;1;521660
89;604.03;18.23;1;1071576
34;4416.13;12.74;1;611955
6;2610.96;16.17;1;1235517
83;1335.76;8.61;1;1257247
73;2765.09;11.79;1;1282724
64;1978.47;16.13;1;1487940
80;2615.11;3.43;1;851735
66;2379.48;10.07;1;1048627
29;2705.15;5.81;1;544104
95;1738.95;2.36;1;788745
30;2542.66;0.51;1;346934
88;1710.1;10.4;1;860245
42;1117.05;4.94;1;564592
16;4332.16;17.03;1;1238922
22;3226.56;11.47;1;1198702
56;4764.93;7.02;1;447733
11;2111.37;15.87;1;64071
27;2214.01;10.9;1;837990
11;3470.85;12.59;1;1121456
99;3863.05;5.71;1;341456
89;4411.29;11.51;1;679113
1;461.67;19.04;1;191573
29;2474.07;0.59;1;57192
32;4652.29;10.46;1;698006
42;3363.84;13.36;1;1038281
22;3900.87;11.76;1;643578
56;4977.87;19.35;1;270749
58;1283.02;16.11;1;847702
25;2663.85;9.63;1;980735
20;852.74;6.0;1;557097
83;3137.72;4.78;1;1439557
43;1572.25;9.64;1;190364
40;4272.88;7.26;1;726741
37;479.33;4.62;1;1380024
3;145.9;8.08;1;1491787
2;883.68;13.68;1;1208729
90;562.11;16.72;1;1264490
5;312.98;17.13;1;179005
78;2113.03;17.26;1;664131
42;1607.04;1.57;1;521246
32;1892.9;16.81;1;895455
77;589.92;5.84;1;1195991
94;436.07;12.59;1;576082
86;821.2;6.04;1;1269362
49;3553.3;17.45;1;1466328
71;230.64;11.61;1;1152053
6;4090.24;1.77;1;1110729
68;1456.86;19.68;1;927997
46;3992.03;9.28;1;76283
69;3856.92;15.8;1;500476
19;3371.03;13.19;1;1384230
95;1058.24;3.48;1;806722
79;190.48;18.33;1;1114864
82;979.37;15.46;1;1310942
51;3633.62;8.9;1;431811
53;1674.28;10.38;1;1045006
97;2701.93;4.85;1;970556
31;731.71;5.51;1;367069
86;1882.79;13.23;1;824215
77;3156.39;17.01;1;467980
99;3955.07;6.79;1;345356
81;4583.93;10.28;1;545305
2;316.53;5.65;1;372094
27;1006.75;3.47;1;42396
60;3451.59;11.68;1;510980
100;39.7;18.96;1;1233996
48;4601.77;19.29;1;23526
57;1690.72;19.92;1;1489812
35;3235.2;16.59;1;1095098
31;3061.24;0.39;1;1053019
1;251.7;6.53;1;620538
69;4726.33;17.0;1;1396792
82;1827.22;11.64;1;1177592
72;2644.02;1.07;1;316578
24;142.88;9.81;1;1207895
26;4977.79;13.55;1;1341060
19;565.2;19.38;1;280578
69;3424.25;10.96;1;602095
60;4588.01;6.18;1;740364
73;3214.17;9.93;1;677637
85;1524.76;5.03;1;187994
71;1546.2;17.59;1;1165490
29;2431.4;9.01;1;159913
42;2642.37;8.08;1;780799
25;1847.25;5.02;1;1473660
27;185.51;3.53;1;302122
96;3189.03;10.06;1;1173807
79;4663.77;5.01;1;178203
90;1051.21;5.08;1;781822
100;3876.0;6.87;1;1359226
26;4270.96;6.37;1;137965
74;1507.15;10.23;1;481474
53;1645.53;8.18;1;238237
82;311.16;8.84;1;519881
83;2698.6;14.97;1;297017
29;4077.67;0.86;1;840454
54;1012.52;15.62;1;1379125
49;2604.99;17.67;1;713123
52;3663.37;6.32;1;1444924
98;4265.72;16.46;1;1347431
99;4455.22;17.82;1;84493
1;496.65;7.24;1;618590
68;4799.64;17.36;1;138863
96;2134.38;15.79;1;1357799
62;345.94;4.49;1;496477
27;412.87;8.02;1;1163501
28;4912.52;10.84;1;1127601
90;523.78;13.43;1;954149
70;198.05;13.38;1;211546
74;1845.41;5.17;1;80010
32;2432.23;19.89;1;634078
89;4234.86;18.83;1;669553
71;2679.49;11.74;1;877365
20;2076.35;10.58;1;395582
23;4282.96;5.34;1;193184
70;3811.54;16.52;1;630329
14;1760.98;3.47;1;1144598
22;754.81;6.79;1;1123587
75;393.07;9.54;1;179979
30;1986.17;8.27;1;1157259
68;875.58;3.18;1;1263224
24;4822.87;15.65;1;634863
79;4796.14;12.36;1;532284
62;4278.16;6.94;1;1240263
98;1178.61;7.51;1;1037141
87;1508.19;16.98;1;457795
74;1387.49;3.6;1;509892
40;3667.32;15.01;1;282102
56;4494.26;11.56;1;1484826
39;4227.74;14.92;1;509303
12;3586.11;0.57;1;626145
72;3791.98;15.21;1;1285394
26;1305.57;13.46;1;299460
25;3093.05;7.6;1;662122
17;2737.15;16.06;1;167041
47;3533.54;11.09;1;427619
67;2557.03;19.65;1;244234
53;2936.18;0.43;1;1363119
40;2120.25;10.88;1;1079288
81;2183.8;9.09;1;1416333
93;4970.37;12.03;1;36892
89;4760.44;7.12;1;466579
71;4954.83;5.75;1;379787
97;2314.55;8.3;1;213202
86;4083.39;2.52;1;1310357
96;4890.26;5.6;1;221278
60;3356.19;7.89;1;1440475
57;1390.79;13.71;1;6267
23;4354.96;1.33;1;978964
80;75.84;6.64;1;112099
63;3426.99;5.69;1;449831
13;3972.68;0.4;1;41584
38;2284.66;9.83;1;286878
43;2653.49;3.12;1;601421
15;3081.16;4.15;1;1314317
96;797.66;18.6;1;479976
58;1819.58;2.72;1;198035
49;1533.19;13.17;1;971414
55;4774.89;14.38;1;217170
64;1466.17;19.72;1;411711
44;470.63;5.14;1;511473
46;98.25;10.08;1;831113
20;3111.67;4.31;1;284576
66;2598.3;15.92;1;39920
42;3880.89;18.95;1;1208570
71;4880.81;12.77;1;849091
45;588.7;5.18;1;274330
91;4273.37;8.18;1;975826
58;2683.35;8.17;1;39123
71;1263.09;6.72;1;673466
91;2783.94;1.38;1;107589
57;3178.16;17.6;1;630882
12;1682.35;5.1;1;794598
68;2291.04;7.21;1;1142216
1;1536.47;10.06;1;170756
39;2537.04;2.25;1;1480282
77;1107.36;10.49;1;1423229
90;3569.49;8.03;1;64612
20;3540.13;10.0;1;815872
35;1546.11;17.32;1;161675
64;4460.84;12.24;1;1496828
41;3781.68;1.66;1;356541
95;4996.21;10.93;1;831931
13;3508.9;2.79;1;1255100
82;1400.46;19.63;1;470990
31;1137.88;15.07;1;164040
37;1399.8;13.08;1;50524
76;1221.85;19.26;1;263043
80;3051.62;4.68;1;1215626
84;1829.22;17.91;1;430858
43;935.23;13.52;1;742165
90;1646.73;0.76;1;830496
35;1338.05;9.94;1;971473
65;2360.47;1.36;1;408981
58;3120.21;11.58;1;1189509
65;2002.55;7.05;1;930747
14;1356.76;10.39;1;1341622
15;4108.33;5.72;1;872521
41;4701.37;13.4;1;104368
63;1482.13;8.51;1;1401374
88;577.49;4.79;1;648546
45;3179.1;11.22;1;484100
2;2615.16;3.23;1;993604
32;1166.46;3.91;1;797405
77;3433.38;5.49;1;223459
96;3854.71;17.24;1;390573
35;4322.81;7.58;1;167060
85;2286.47;3.9;1;617008
87;4966.02;5.89;1;1167684
13;1530.59;5.48;1;214269
89;2920.96;10.12;1;1290096
69;4606.91;9.58;1;14482
27;4613.73;7.65;1;53965
7;2140.06;17.99;1;1272533
55;4303.94;3.85;1;1461337
75;1403.29;4.22;1;689293
30;2311.94;19.33;1;593445
27;4125.16;13.66;1;417182
57;2349.94;8.5;1;123138
64;2006.46;16.81;1;1004594
31;437.78;5.4;1;1405299
69;2873.26;7.34;1;1036060
4;260.77;3.05;1;1477547
93;1148.17;5.13;1;605181
92;1293.13;8.66;1;514899
31;948.1;8.66;1;893949
37;2553.31;10.65;1;64846
78;3100.54;13.33;1;693843
88;2219.59;2.38;1;176725
13;3773.14;8.92;1;343478
25;395.36;12.31;1;906953
89;158.61;6.65;1;946178
71;1954.26;3.99;1;1468089
26;85.64;15.68;1;1452912
39;369.32;17.9;1;862928
56;81.12;18.83;1;780888
55;584.15;14.47;1;688543
28;721.69;9.1;1;711734
66;1386.46;17.2;1;683113
83;1367.93;6.86;1;1117028
12;3589.77;13.81;1;97106
46;3054.38;7.13;1;1476488
61;3339.44;18.65;1;1051546
20;4202.03;9.24;1;146793
68;3149.46;10.1;1;801750
19;4333.82;16.4;1;848313
95;1580.24;4.18;1;516701
57;2790.57;8.61;1;1284822
22;988.44;2.83;1;1039524
48;1947.63;19.63;1;576397
28;4611.57;12.54;1;161329
94;3584.31;13.36;1;81335
83;1002.09;15.38;1;787828
69;3143.72;16.56;1;983597
81;1002.74;14.4;1;1059529
96;3938.2;4.93;1;677841
100;4734.35;1.46;1;1116815
19;4754.2;19.76;1;462522
10;744.16;5.99;1;25286
15;1478.71;15.01;1;266474
55;986.14;0.46;1;784245
6;4685.8;17.79;1;783093
65;3411.86;6.9;1;971196
77;2172.28;4.53;1;170248
91;303.3;7.65;1;267257
100;882.19;13.55;1;104182
37;190.18;17.7;1;200607
83;1380.9;1.64;1;484743
55;667.97;6.76;1;386501
72;44.33;18.76;1;1039943
7;1229.02;5.84;1;1312212
64;613.5;19.94;1;652222
21;3696.88;2.39;1;1064156
4;826.41;18.6;1;279699
56;1509.53;8.85;1;1028402
76;3292.3;9.89;1;1322737
60;2939.58;15.36;1;459608
47;1982.59;19.52;1;108089
90;1307.79;10.93;1;193540
30;1752.24;7.96;1;401583
83;4948.23;9.9;1;1439558
23;2422.55;5.16;1;843071
44;4309.7;17.22;1;945825
3;4457.74;9.8;1;827828
64;3214.33;16.89;1;832404
22;2026.94;15.62;1;1329110
43;3945.87;10.84;1;691315
11;1434.54;12.53;1;773727
70;4147.94;15.01;1;1281322
58;3249.65;2.97;1;174366
9;3137.61;19.4;1;119778
3;3078.35;18.0;1;943311
62;2031.29;5.63;1;55077
50;3488.07;3.08;1;541770
100;204.86;14.51;1;480122
12;3769.94;17.24;1;874558
40;1724.66;14.97;1;1380247
37;1442.75;15.73;1;1434303
96;1562.02;10.25;1;414712
52;4636.95;8.15;1;1471750
44;3625.79;11.82;1;479336
25;3662.73;3.81;1;1300742
93;2714.59;15.84;1;853836
41;1109.7;15.65;1;1346212
44;2187.46;19.95;1;1125442
16;1641.6;1.38;1;1061802
94;1308.06;5.95;1;64283
56;4284.57;0.01;1;551326
99;4675.03;2.88;1;922454
35;399.45;1.89;1;988545
41;1448.68;17.59;1;972372
57;4618.89;19.7;1;300178
87;1116.92;18.24;1;891890
54;426.74;1.16;1;332334
85;3856.01;0.29;1;652319
95;2943.14;17.34;1;177631
61;1445.89;7.13;1;1299359
57;1821.27;0.04;1;1273609
15;2757.7;7.88;1;378623
83;185.79;19.87;1;688604
35;2269.86;9.55;1;1434548
12;809.7;16.79;1;948669
68;2236.75;2.07;1;614172
40;274.62;18.46;1;179343
76;605.03;4.28;1;1450015
91;4543.19;11.38;1;478656
50;1816.79;2.02;1;1260252
33;1774.16;17.62;1;1414310
40;782.01;17.04;1;1222901
70;592.77;11.08;1;1001159
21;747.16;15.03;1;300245
33;3486.16;0.82;1;1372227
79;508.75;10.75;1;1158632
10;163.66;8.29;1;569569
76;1731.31;13.06;1;872290
100;2367.63;18.57;1;174039
10;3155.34;9.28;1;740788
86;4815.84;2.35;1;40381
83;484.52;11.83;1;772456
91;3771.18;10.39;1;1067709
25;3859.78;10.75;1;889191
41;3489.11;19.17;1;604053
56;1937.11;8.35;1;1366426
74;798.06;18.21;1;492224
61;3900.86;15.02;1;805150
68;3569.42;16.96;1;531010
33;3928.83;9.69;1;967743
69;2332.59;1.7;1;1061069
10;1698.03;11.71;1;1067458
40;1119.07;12.45;1;1309281
40;133.48;5.02;1;706421
6;4446.78;6.93;1;569161
32;327.56;19.1;1;924961
80;1141.47;1.82;1;320971
25;455.76;7.37;1;1019727
71;3330.84;5.66;1;1028737
100;1793.27;18.53;1;2538
24;2877.15;1.84;1;1387327
68;578.19;3.68;1;1139794
82;4870.02;0.08;1;114442
67;1612.28;12.97;1;1470206
50;706.05;10.68;1;380951
92;3308.42;11.86;1;469612
49;1820.81;5.65;1;769111
58;4017.6;19.47;1;275268
68;307.2;9.78;1;128974
49;3630.55;1.26;1;141396
19;348.76;18.99;1;623467
51;1098.68;12.97;1;989085
43;4358.59;8.56;1;7215
64;184.51;11.4;1;1280503
16;1799.52;9.06;1;853006
9;3923.1;1.7;1;1186866
31;2793.65;4.17;1;587580
7;2020.85;4.78;1;361755
14;2818.64;13.57;1;1294646
71;3417.72;14.96;1;352437
88;3752.83;10.85;1;35564
59;2379.95;11.49;1;1376798
87;971.22;2.76;1;1337526
81;2120.79;19.42;1;85738
92;3488.48;8.38;1;668764
63;4159.1;10.12;1;305346
38;1786.29;18.17;1;1437132
19;1590.48;17.6;1;1370364
14;2829.49;19.72;1;1272601
77;1476.03;0.22;1;913418
23;1020.08;8.12;1;887636
67;1259.08;19.94;1;965955
32;3293.86;8.78;1;1353927
95;2698.18;16.52;1;53662
71;1473.55;16.15;1;995875
56;4197.71;6.88;1;1283174
88;2379.52;12.19;1;271804
99;2952.03;2.49;1;445706
77;2353.16;19.19;1;1410620
48;3712.23;7.56;1;397227
55;2713.75;17.69;1;489926
26;4700.04;12.02;1;592480
22;4366.3;8.8;1;962931
66;2930.96;1.12;1;402318
9;1356.45;5.83;1;348156
14;4165.8;2.47;1;400203
1;1823.64;13.92;1;158727
9;3173.6;3.36;1;1097478
33;2431.3;2.3;1;913506
3;1970.37;1.95;1;346311
97;2003.71;15.78;1;705091
24;2470.26;0.19;1;191981
18;3951.39;11.42;1;934504
38;888.04;7.65;1;1006821
30;2822.77;6.98;1;1036570
69;3914.16;3.46;1;946975
33;4977.69;0.87;1;156137
64;1726.18;15.35;1;482982
29;864.83;8.43;1;101530
68;1734.01;7.35;1;946848
25;4647.71;7.18;1;1077777
71;1804.6;6.85;1;1179748
58;3793.2;5.95;1;1018461
70;3175.62;11.09;1;422372
3;3450.61;0.15;1;951467
42;3159.67;16.68;1;189188
6;1015.16;8.06;1;49299
79;4950.72;10.11;1;933796
2;3655.66;13.35;1;678725
8;1057.43;15.26;1;1191636
34;387.37;1.74;1;1033518
39;2245.09;2.17;1;1220954
90;4520.93;6.09;1;759640
71;1339.65;7.63;1;1061087
31;788.47;4.33;1;621645
68;4671.89;17.39;1;602401
100;1932.94;6.39;1;874139
20;4838.61;16.84;1;271936
52;308.91;5.43;1;525079
8;861.74;3.7;1;773839
76;412.72;2.49;1;875518
94;1496.21;18.92;1;558680
40;1601.95;4.5;1;878145
19;80.56;0.21;1;861291
80;3462.06;12.19;1;353543
99;2546.02;7.09;1;988710
34;2598.36;7.4;1;400681
49;722.15;14.37;1;122101
30;3792.15;18.71;1;1311200
31;42.19;11.12;1;604534
87;4676.66;17.51;1;158283
6;4998.15;8.83;1;959866
40;3949.18;3.21;1;177642
85;1234.33;0.12;1;473160
91;2744.88;7.74;1;1080019
76;1381.03;2.5;1;162827
61;372.58;8.93;1;997712
74;2219.04;19.52;1;900672
49;4409.84;6.08;1;18264
18;3039.0;3.1;1;769319
90;998.77;3.12;1;1334128
60;3042.85;0.07;1;35348
95;527.16;10.92;1;648015
23;842.23;5.96;1;212299
48;2507.69;8.94;1;1384112
85;2866.55;14.31;1;1220223
72;3534.93;18.87;1;1117786
60;845.02;0.03;1;1194498
19;371.86;12.9;1;1079178
15;937.5;6.41;1;796988
26;1416.78;0.07;1;156896
72;1628.22;12.71;1;447528
92;1958.07;9.16;1;947998
50;464.35;12.82;1;184679
33;1595.57;1.69;1;413803
62;3786.14;4.04;1;697100
33;2902.99;17.18;1;709985
54;1032.37;13.13;1;486805
15;3369.82;6.5;1;325904
21;178.03;17.93;1;443622
81;3009.46;1.49;1;1119521
51;2798.55;6.59;1;238201
12;3169.91;4.04;1;809195
63;1990.08;8.43;1;1458219
39;2047.21;8.27;1;88286
3;710.56;14.35;1;991851
26;3719.69;5.15;1;398634
23;900.09;11.42;1;1024670
39;2738.62;11.39;1;1202624
71;1053.81;15.21;1;44776
60;2525.73;0.21;1;1031050
98;3888.57;7.34;1;1349339
26;3128.48;2.47;1;389701
76;4722.77;2.83;1;1356801
53;3475.77;15.64;1;648431
81;879.18;16.45;1;1187914
38;815.75;18.14;1;92274
73;2239.32;12.49;1;1368971
36;454.51;19.53;1;108683
38;3203.64;1.82;1;521014
18;3101.07;1.82;1;729012
44;402.2;4.42;1;668146
31;3099.22;16.7;1;252588
17;4184.94;12.54;1;1272605
35;593.15;7.56;1;290153
42;2132.94;10.36;1;472525
70;1645.34;3.52;1;593382
72;974.84;17.56;1;567228
12;3505.15;9.43;1;576638
29;770.99;14.46;1;320110
20;3120.86;7.2;1;1478870
52;1589.58;2.45;1;17874
42;2403.04;3.88;1;1321183
8;4663.47;4.79;1;943098
8;2437.84;18.49;1;73596
60;1781.71;11.09;1;976645
14;4128.78;3.96;1;835575
20;2320.71;5.72;1;154248
50;1538.91;15.9;1;684993
22;1499.62;18.77;1;1017584
92;1356.09;16.16;1;769473
56;1228.32;9.47;1;924147
83;2491.94;3.53;1;1073604
47;1207.19;12.31;1;403921
13;714.11;2.43;1;1187169
11;4390.0;16.3;1;117667
38;4093.67;12.89;1;1064005
43;3040.09;14.37;1;163193
30;2011.9;8.74;1;583380
86;3395.52;3.62;1;520294
96;3561.47;15.27;1;979603
13;1490.23;16.3;1;1271079
13;940.36;12.98;1;617268
79;4631.75;14.25;1;1466521
72;3141.28;4.8;1;1017880
28;4028.72;17.27;1;548489
31;2791.63;1.16;1;367080
66;2596.18;9.6;1;621988
80;238.23;7.45;1;283037
29;3570.67;15.69;1;903977
42;2782.03;18.07;1;444262
67;681.69;15.21;1;1431426
24;808.37;7.41;1;1201847
67;1873.57;15.86;1;838418
50;3458.1;1.49;1;1275995
47;240.4;13.86;1;1324674
99;2969.71;16.66;1;317095
21;2967.03;9.18;1;899743
89;427.98;7.87;1;794165
31;4714.94;12.11;1;592175
31;2090.27;17.47;1;1490863
22;500.22;5.87;1;478278
85;2841.1;4.26;1;272537
98;3539.1;5.12;1;851532
79;4632.88;18.07;1;536967
76;2955.25;18.72;1;1323314
36;3415.87;10.42;1;70542
89;1978.81;4.45;1;981119
27;644.4;4.45;1;395659
2;1904.45;17.44;1;14850
6;1280.33;16.46;1;720302
49;2341.04;14.21;1;1238187
32;344.44;8.23;1;1084250
38;2325.65;6.31;1;1224095
62;937.06;0.64;1;190715
48;1634.47;17.77;1;522600
62;90.39;1.28;1;1060317
42;1695.8;7.89;1;819476
32;1330.9;19.51;1;239692
19;3280.58;9.64;1;1352171
82;2458.1;3.76;1;247537
51;539.37;10.72;1;1024136
21;2878.72;0.07;1;661886
10;956.24;5.41;1;789436
29;2542.94;5.02;1;1022879
26;3442.03;3.79;1;642123
34;714.8;13.42;1;227294
94;4105.15;16.38;1;1359030
61;1159.43;11.07;1;368705
3;4547.06;15.71;1;1017923
78;1231.35;14.31;1;1211384
94;1423.9;16.85;1;1225043
16;725.58;15.08;1;219036
8;2804.63;0.35;1;46057
74;455.99;18.46;1;940420
44;570.09;17.5;1;75728
36;4655.03;1.31;1;1368725
99;3388.22;18.62;1;158528
89;4623.53;10.41;1;158148
24;781.61;3.96;1;798807
26;3941.45;5.09;1;419660
6;3931.85;13.05;1;1178650
78;938.31;7.15;1;1168795
24;3046.93;2.44;1;305763
24;3527.37;1.91;1;1133774
47;1966.14;7.22;1;1211657
69;2754.36;7.31;1;370356
18;3811.66;15.5;1;216217
43;3305.23;5.1;1;1426063
42;898.94;14.85;1;144376
19;874.15;19.06;1;444983
5;967.05;11.31;1;557615
76;1529.85;10.08;1;672324
22;1847.03;19.74;1;641738
94;3409.6;9.65;1;1461088
26;180.35;19.71;1;1042612
41;2882.97;1.72;1;1264566
40;1247.99;4.73;1;1407668
65;4495.35;10.95;1;79303
6;4537.47;1.91;1;770114
31;4361.34;8.22;1;169982
31;1595.0;19.68;1;889513
36;2925.11;10.48;1;1153592
51;4983.76;11.85;1;959974
9;1357.17;17.63;1;971299
84;26.89;13.6;1;1338351
62;2331.34;17.13;1;964561
99;2574.42;17.35;1;485610
26;2081.85;0.89;1;777180
70;2188.43;17.67;1;1064438
65;2719.06;13.68;1;899006
44;617.7;17.97;1;200287
9;21.96;6.78;1;1254247
83;3467.52;0.77;1;1201198
77;54.39;0.79;1;513941
68;3191.62;14.38;1;618564
47;4491.56;3.71;1;624532
85;4706.57;12.14;1;214335
81;336.89;10.59;1;524010
35;868.03;7.96;1;1324594
1;2338.73;15.49;1;335433
90;2025.01;14.19;1;620810
19;4229.98;8.31;1;81142
18;746.3;7.12;1;31344
38;256.94;4.22;1;1043122
30;4569.98;17.5;1;759573
58;2892.69;16.63;1;1168084
50;4143.87;3.82;1;513048
44;4819.19;10.74;1;484607
97;2612.79;14.85;1;1044971
41;2903.78;0.64;1;42518
75;107.42;0.52;1;219657
20;2246.62;6.64;1;7025
69;2321.59;17.14;1;1008155
4;3785.42;15.71;1;685239
50;268.99;8.74;1;329176
89;4717.59;13.69;1;1068059
84;609.29;9.19;1;1226708
20;4731.01;12.71;1;1234346
25;740.59;1.98;1;478608
25;472.32;11.67;1;815630
44;1105.68;11.68;1;43813
99;2408.5;6.25;1;1071022
27;3612.67;3.02;1;599186
94;1113.11;15.37;1;1255040
38;4875.69;10.98;1;841830
27;2515.76;10.28;1;1244823
95;1108.93;18.79;1;70035
54;4198.43;4.44;1;608646
25;2920.68;6.5;1;1399271
68;2722.12;7.53;1;692194
42;672.85;1.1;1;336699
27;4399.37;17.29;1;309611
68;231.29;15.9;1;1306277
23;3004.33;9.51;1;654829
