nome;valor_venda;quantidade;id_categoria;descricao
produto_cantina20842;35.88;19;18;descricao20842
produto_cantina20843;13.31;6;5;descricao20843
produto_cantina20844;29.51;11;12;descricao20844
produto_cantina20845;8.69;36;3;descricao20845
produto_cantina20846;16.34;14;15;descricao20846
produto_cantina20847;45.02;29;2;descricao20847
produto_cantina20848;38.8;36;16;descricao20848
produto_cantina20849;32.42;31;11;descricao20849
produto_cantina20850;16.2;16;2;descricao20850
produto_cantina20851;35.12;48;9;descricao20851
produto_cantina20852;28.76;35;8;descricao20852
produto_cantina20853;6.26;33;9;descricao20853
produto_cantina20854;46.69;25;15;descricao20854
produto_cantina20855;38.14;5;6;descricao20855
produto_cantina20856;11.1;33;8;descricao20856
produto_cantina20857;35.71;38;18;descricao20857
produto_cantina20858;17.83;42;16;descricao20858
produto_cantina20859;11.2;44;16;descricao20859
produto_cantina20860;34.91;25;14;descricao20860
produto_cantina20861;14.36;23;3;descricao20861
produto_cantina20862;7.01;15;18;descricao20862
produto_cantina20863;29.23;7;6;descricao20863
produto_cantina20864;31.15;44;16;descricao20864
produto_cantina20865;7.95;20;18;descricao20865
produto_cantina20866;29.42;32;19;descricao20866
produto_cantina20867;46.37;49;4;descricao20867
produto_cantina20868;23.71;22;4;descricao20868
produto_cantina20869;25.54;14;8;descricao20869
produto_cantina20870;23.96;1;12;descricao20870
produto_cantina20871;10.43;39;18;descricao20871
produto_cantina20872;26.47;45;17;descricao20872
produto_cantina20873;25.01;19;12;descricao20873
produto_cantina20874;46.47;7;10;descricao20874
produto_cantina20875;11.79;41;6;descricao20875
produto_cantina20876;25.99;23;11;descricao20876
produto_cantina20877;22.25;32;15;descricao20877
produto_cantina20878;39.0;19;13;descricao20878
produto_cantina20879;44.12;15;10;descricao20879
produto_cantina20880;44.21;7;19;descricao20880
produto_cantina20881;3.01;50;17;descricao20881
produto_cantina20882;14.6;27;8;descricao20882
produto_cantina20883;12.44;22;10;descricao20883
produto_cantina20884;35.3;48;5;descricao20884
produto_cantina20885;25.95;2;16;descricao20885
produto_cantina20886;26.2;11;19;descricao20886
produto_cantina20887;28.28;37;2;descricao20887
produto_cantina20888;30.56;1;2;descricao20888
produto_cantina20889;47.0;25;18;descricao20889
produto_cantina20890;5.89;21;8;descricao20890
produto_cantina20891;23.21;31;11;descricao20891
produto_cantina20892;3.84;20;5;descricao20892
produto_cantina20893;6.55;26;3;descricao20893
produto_cantina20894;17.46;12;2;descricao20894
produto_cantina20895;45.57;9;4;descricao20895
produto_cantina20896;6.38;38;6;descricao20896
produto_cantina20897;28.79;21;18;descricao20897
produto_cantina20898;24.77;6;13;descricao20898
produto_cantina20899;23.23;8;15;descricao20899
produto_cantina20900;22.25;4;5;descricao20900
produto_cantina20901;22.41;14;10;descricao20901
produto_cantina20902;17.06;27;10;descricao20902
produto_cantina20903;9.72;6;18;descricao20903
produto_cantina20904;47.1;23;15;descricao20904
produto_cantina20905;35.07;9;11;descricao20905
produto_cantina20906;26.33;48;11;descricao20906
produto_cantina20907;4.89;35;1;descricao20907
produto_cantina20908;8.66;42;7;descricao20908
produto_cantina20909;7.51;7;13;descricao20909
produto_cantina20910;25.71;9;1;descricao20910
produto_cantina20911;32.47;23;20;descricao20911
produto_cantina20912;30.24;33;13;descricao20912
produto_cantina20913;14.36;50;19;descricao20913
produto_cantina20914;26.01;45;15;descricao20914
produto_cantina20915;40.64;35;5;descricao20915
produto_cantina20916;20.65;11;7;descricao20916
produto_cantina20917;10.71;43;17;descricao20917
produto_cantina20918;47.28;14;14;descricao20918
produto_cantina20919;7.61;29;2;descricao20919
produto_cantina20920;19.15;15;1;descricao20920
produto_cantina20921;30.11;12;1;descricao20921
produto_cantina20922;9.15;47;16;descricao20922
produto_cantina20923;5.12;31;13;descricao20923
produto_cantina20924;27.84;14;12;descricao20924
produto_cantina20925;32.88;47;13;descricao20925
produto_cantina20926;29.17;12;4;descricao20926
produto_cantina20927;49.73;21;11;descricao20927
produto_cantina20928;12.34;28;2;descricao20928
produto_cantina20929;23.34;41;16;descricao20929
produto_cantina20930;23.31;18;12;descricao20930
produto_cantina20931;46.12;22;14;descricao20931
produto_cantina20932;27.83;16;7;descricao20932
produto_cantina20933;40.33;43;5;descricao20933
produto_cantina20934;4.0;9;19;descricao20934
produto_cantina20935;19.32;38;8;descricao20935
produto_cantina20936;5.17;50;7;descricao20936
produto_cantina20937;11.33;27;10;descricao20937
produto_cantina20938;32.17;33;2;descricao20938
produto_cantina20939;16.58;22;19;descricao20939
produto_cantina20940;4.97;12;17;descricao20940
produto_cantina20941;45.89;4;8;descricao20941
produto_cantina20942;43.24;20;4;descricao20942
produto_cantina20943;32.17;48;1;descricao20943
produto_cantina20944;14.3;29;4;descricao20944
produto_cantina20945;31.65;22;8;descricao20945
produto_cantina20946;13.38;33;13;descricao20946
produto_cantina20947;24.94;44;18;descricao20947
produto_cantina20948;3.72;7;11;descricao20948
produto_cantina20949;11.82;37;7;descricao20949
produto_cantina20950;15.87;1;14;descricao20950
produto_cantina20951;3.25;45;17;descricao20951
produto_cantina20952;9.1;48;5;descricao20952
produto_cantina20953;13.73;23;1;descricao20953
produto_cantina20954;22.97;14;6;descricao20954
produto_cantina20955;20.99;43;13;descricao20955
produto_cantina20956;14.44;23;12;descricao20956
produto_cantina20957;22.35;25;3;descricao20957
produto_cantina20958;13.94;7;13;descricao20958
produto_cantina20959;49.13;1;4;descricao20959
produto_cantina20960;25.54;30;10;descricao20960
produto_cantina20961;43.36;43;18;descricao20961
produto_cantina20962;44.11;7;4;descricao20962
produto_cantina20963;38.55;9;13;descricao20963
produto_cantina20964;8.85;12;15;descricao20964
produto_cantina20965;6.97;27;2;descricao20965
produto_cantina20966;11.47;16;17;descricao20966
produto_cantina20967;36.42;49;19;descricao20967
produto_cantina20968;27.99;12;18;descricao20968
produto_cantina20969;27.24;30;3;descricao20969
produto_cantina20970;16.47;6;13;descricao20970
produto_cantina20971;31.54;40;4;descricao20971
produto_cantina20972;18.02;13;13;descricao20972
produto_cantina20973;33.38;49;20;descricao20973
produto_cantina20974;41.85;28;2;descricao20974
produto_cantina20975;15.87;19;11;descricao20975
produto_cantina20976;34.3;32;17;descricao20976
produto_cantina20977;36.01;21;1;descricao20977
produto_cantina20978;40.91;42;6;descricao20978
produto_cantina20979;15.04;50;13;descricao20979
produto_cantina20980;12.74;6;20;descricao20980
produto_cantina20981;34.76;43;1;descricao20981
produto_cantina20982;5.73;47;10;descricao20982
produto_cantina20983;2.9;14;11;descricao20983
produto_cantina20984;38.45;6;8;descricao20984
produto_cantina20985;13.13;10;3;descricao20985
produto_cantina20986;3.4;20;20;descricao20986
produto_cantina20987;36.56;46;15;descricao20987
produto_cantina20988;30.94;26;15;descricao20988
produto_cantina20989;20.46;4;17;descricao20989
produto_cantina20990;40.78;5;9;descricao20990
produto_cantina20991;11.49;30;3;descricao20991
produto_cantina20992;30.67;29;6;descricao20992
produto_cantina20993;37.42;23;12;descricao20993
produto_cantina20994;8.41;48;7;descricao20994
produto_cantina20995;26.7;40;16;descricao20995
produto_cantina20996;9.82;30;5;descricao20996
produto_cantina20997;38.76;3;12;descricao20997
produto_cantina20998;42.23;4;17;descricao20998
produto_cantina20999;12.47;33;18;descricao20999
produto_cantina21000;11.96;20;7;descricao21000
produto_cantina21001;13.32;23;16;descricao21001
produto_cantina21002;36.88;48;18;descricao21002
produto_cantina21003;45.11;15;4;descricao21003
produto_cantina21004;6.03;22;6;descricao21004
produto_cantina21005;4.61;43;3;descricao21005
produto_cantina21006;20.07;50;7;descricao21006
produto_cantina21007;29.25;27;14;descricao21007
produto_cantina21008;47.59;42;2;descricao21008
produto_cantina21009;36.1;19;13;descricao21009
produto_cantina21010;22.43;33;14;descricao21010
produto_cantina21011;11.89;37;3;descricao21011
produto_cantina21012;36.97;9;16;descricao21012
produto_cantina21013;45.55;34;13;descricao21013
produto_cantina21014;9.1;42;18;descricao21014
produto_cantina21015;39.18;7;17;descricao21015
produto_cantina21016;28.15;50;20;descricao21016
produto_cantina21017;26.64;42;3;descricao21017
produto_cantina21018;2.23;44;10;descricao21018
produto_cantina21019;39.71;19;8;descricao21019
produto_cantina21020;44.04;12;8;descricao21020
produto_cantina21021;29.04;21;18;descricao21021
produto_cantina21022;18.05;6;3;descricao21022
produto_cantina21023;14.16;16;2;descricao21023
produto_cantina21024;46.57;43;13;descricao21024
produto_cantina21025;44.99;48;2;descricao21025
produto_cantina21026;48.41;33;5;descricao21026
produto_cantina21027;24.37;26;10;descricao21027
produto_cantina21028;39.82;2;16;descricao21028
produto_cantina21029;25.03;48;6;descricao21029
produto_cantina21030;10.91;28;13;descricao21030
produto_cantina21031;37.07;17;12;descricao21031
produto_cantina21032;34.77;43;18;descricao21032
produto_cantina21033;25.68;7;9;descricao21033
produto_cantina21034;18.77;14;19;descricao21034
produto_cantina21035;11.21;3;13;descricao21035
produto_cantina21036;11.39;3;14;descricao21036
produto_cantina21037;15.19;9;15;descricao21037
produto_cantina21038;18.72;7;3;descricao21038
produto_cantina21039;6.8;14;18;descricao21039
produto_cantina21040;37.49;17;20;descricao21040
produto_cantina21041;21.18;45;2;descricao21041
produto_cantina21042;19.73;32;8;descricao21042
produto_cantina21043;9.93;38;6;descricao21043
produto_cantina21044;45.28;30;13;descricao21044
produto_cantina21045;8.79;22;3;descricao21045
produto_cantina21046;21.03;29;16;descricao21046
produto_cantina21047;43.97;32;19;descricao21047
produto_cantina21048;44.23;46;19;descricao21048
produto_cantina21049;38.67;14;5;descricao21049
produto_cantina21050;29.96;41;12;descricao21050
produto_cantina21051;48.91;38;1;descricao21051
produto_cantina21052;24.62;27;13;descricao21052
produto_cantina21053;47.5;29;3;descricao21053
produto_cantina21054;16.21;48;4;descricao21054
produto_cantina21055;46.64;36;6;descricao21055
produto_cantina21056;13.89;45;11;descricao21056
produto_cantina21057;33.94;33;14;descricao21057
produto_cantina21058;8.66;23;17;descricao21058
produto_cantina21059;45.89;29;20;descricao21059
produto_cantina21060;11.92;31;17;descricao21060
produto_cantina21061;44.0;20;10;descricao21061
produto_cantina21062;3.95;12;14;descricao21062
produto_cantina21063;18.53;43;13;descricao21063
produto_cantina21064;36.36;49;6;descricao21064
produto_cantina21065;45.0;27;13;descricao21065
produto_cantina21066;35.37;45;2;descricao21066
produto_cantina21067;46.17;15;7;descricao21067
produto_cantina21068;2.05;12;15;descricao21068
produto_cantina21069;7.66;31;18;descricao21069
produto_cantina21070;4.74;40;16;descricao21070
produto_cantina21071;27.86;35;15;descricao21071
produto_cantina21072;32.7;7;20;descricao21072
produto_cantina21073;47.64;48;3;descricao21073
produto_cantina21074;16.03;48;17;descricao21074
produto_cantina21075;40.48;32;11;descricao21075
produto_cantina21076;2.65;18;10;descricao21076
produto_cantina21077;48.87;22;2;descricao21077
produto_cantina21078;15.59;21;14;descricao21078
produto_cantina21079;22.7;17;13;descricao21079
produto_cantina21080;20.31;5;5;descricao21080
produto_cantina21081;26.16;12;16;descricao21081
produto_cantina21082;7.55;2;19;descricao21082
produto_cantina21083;22.1;28;12;descricao21083
produto_cantina21084;22.83;34;14;descricao21084
produto_cantina21085;32.26;14;4;descricao21085
produto_cantina21086;19.96;32;3;descricao21086
produto_cantina21087;22.82;31;11;descricao21087
produto_cantina21088;28.0;5;9;descricao21088
produto_cantina21089;32.51;36;15;descricao21089
produto_cantina21090;36.44;21;2;descricao21090
produto_cantina21091;26.32;36;14;descricao21091
produto_cantina21092;11.52;47;5;descricao21092
produto_cantina21093;25.93;16;13;descricao21093
produto_cantina21094;43.93;33;1;descricao21094
produto_cantina21095;27.64;15;11;descricao21095
produto_cantina21096;27.55;32;5;descricao21096
produto_cantina21097;38.76;48;4;descricao21097
produto_cantina21098;19.42;34;14;descricao21098
produto_cantina21099;22.91;19;10;descricao21099
produto_cantina21100;27.33;1;7;descricao21100
produto_cantina21101;8.57;45;2;descricao21101
produto_cantina21102;45.67;11;14;descricao21102
produto_cantina21103;33.38;1;19;descricao21103
produto_cantina21104;33.04;42;11;descricao21104
produto_cantina21105;8.57;5;9;descricao21105
produto_cantina21106;10.91;28;9;descricao21106
produto_cantina21107;35.04;24;5;descricao21107
produto_cantina21108;5.61;33;9;descricao21108
produto_cantina21109;26.61;17;12;descricao21109
produto_cantina21110;36.76;18;13;descricao21110
produto_cantina21111;41.74;16;11;descricao21111
produto_cantina21112;5.91;16;20;descricao21112
produto_cantina21113;4.89;50;1;descricao21113
produto_cantina21114;27.02;30;20;descricao21114
produto_cantina21115;9.04;39;4;descricao21115
produto_cantina21116;36.79;32;12;descricao21116
produto_cantina21117;15.23;30;12;descricao21117
produto_cantina21118;35.1;49;11;descricao21118
produto_cantina21119;29.7;13;17;descricao21119
produto_cantina21120;48.18;11;12;descricao21120
produto_cantina21121;36.17;29;7;descricao21121
produto_cantina21122;3.47;1;14;descricao21122
produto_cantina21123;47.97;27;16;descricao21123
produto_cantina21124;33.45;12;2;descricao21124
produto_cantina21125;4.92;28;14;descricao21125
produto_cantina21126;28.41;34;16;descricao21126
produto_cantina21127;9.79;50;1;descricao21127
produto_cantina21128;15.68;34;8;descricao21128
produto_cantina21129;2.9;1;20;descricao21129
produto_cantina21130;26.99;47;5;descricao21130
produto_cantina21131;46.94;18;5;descricao21131
produto_cantina21132;5.78;17;10;descricao21132
produto_cantina21133;2.62;16;20;descricao21133
produto_cantina21134;42.21;25;15;descricao21134
produto_cantina21135;30.49;28;12;descricao21135
produto_cantina21136;13.01;5;19;descricao21136
produto_cantina21137;33.14;39;4;descricao21137
produto_cantina21138;32.15;41;9;descricao21138
produto_cantina21139;37.3;16;7;descricao21139
produto_cantina21140;3.7;16;10;descricao21140
produto_cantina21141;12.08;7;20;descricao21141
produto_cantina21142;25.72;17;10;descricao21142
produto_cantina21143;45.38;21;1;descricao21143
produto_cantina21144;31.2;49;14;descricao21144
produto_cantina21145;47.66;36;4;descricao21145
produto_cantina21146;41.67;25;8;descricao21146
produto_cantina21147;23.99;39;9;descricao21147
produto_cantina21148;42.68;13;17;descricao21148
produto_cantina21149;41.5;2;11;descricao21149
produto_cantina21150;26.49;19;5;descricao21150
produto_cantina21151;5.64;36;19;descricao21151
produto_cantina21152;24.61;17;12;descricao21152
produto_cantina21153;17.65;36;14;descricao21153
produto_cantina21154;37.32;32;12;descricao21154
produto_cantina21155;37.53;38;7;descricao21155
produto_cantina21156;31.62;38;6;descricao21156
produto_cantina21157;47.52;33;16;descricao21157
produto_cantina21158;13.69;25;14;descricao21158
produto_cantina21159;36.71;14;6;descricao21159
produto_cantina21160;39.63;50;4;descricao21160
produto_cantina21161;26.39;45;4;descricao21161
produto_cantina21162;45.2;36;11;descricao21162
produto_cantina21163;17.24;10;6;descricao21163
produto_cantina21164;21.94;13;4;descricao21164
produto_cantina21165;35.56;39;7;descricao21165
produto_cantina21166;40.03;7;1;descricao21166
produto_cantina21167;28.57;45;8;descricao21167
produto_cantina21168;43.94;42;18;descricao21168
produto_cantina21169;30.99;4;4;descricao21169
produto_cantina21170;28.41;37;13;descricao21170
produto_cantina21171;41.25;31;11;descricao21171
produto_cantina21172;14.8;22;12;descricao21172
produto_cantina21173;32.23;24;2;descricao21173
produto_cantina21174;25.72;48;6;descricao21174
produto_cantina21175;2.91;29;16;descricao21175
produto_cantina21176;3.63;43;9;descricao21176
produto_cantina21177;29.16;19;1;descricao21177
produto_cantina21178;43.04;32;16;descricao21178
produto_cantina21179;44.91;18;9;descricao21179
produto_cantina21180;19.34;3;2;descricao21180
produto_cantina21181;39.52;9;2;descricao21181
produto_cantina21182;45.87;48;9;descricao21182
produto_cantina21183;5.23;22;13;descricao21183
produto_cantina21184;46.98;47;4;descricao21184
produto_cantina21185;31.34;3;9;descricao21185
produto_cantina21186;23.17;9;10;descricao21186
produto_cantina21187;44.49;5;19;descricao21187
produto_cantina21188;28.28;14;12;descricao21188
produto_cantina21189;24.08;38;11;descricao21189
produto_cantina21190;37.24;9;14;descricao21190
produto_cantina21191;4.62;18;20;descricao21191
produto_cantina21192;2.88;32;20;descricao21192
produto_cantina21193;35.71;37;19;descricao21193
produto_cantina21194;25.78;22;4;descricao21194
produto_cantina21195;25.79;30;14;descricao21195
produto_cantina21196;15.12;5;17;descricao21196
produto_cantina21197;18.92;31;19;descricao21197
produto_cantina21198;7.17;15;1;descricao21198
produto_cantina21199;41.14;33;9;descricao21199
produto_cantina21200;17.56;37;1;descricao21200
produto_cantina21201;10.84;42;1;descricao21201
produto_cantina21202;39.59;21;7;descricao21202
produto_cantina21203;5.55;27;8;descricao21203
produto_cantina21204;37.83;41;12;descricao21204
produto_cantina21205;36.91;50;7;descricao21205
produto_cantina21206;22.98;47;12;descricao21206
produto_cantina21207;26.3;13;19;descricao21207
produto_cantina21208;41.34;50;10;descricao21208
produto_cantina21209;29.8;24;4;descricao21209
produto_cantina21210;48.77;1;2;descricao21210
produto_cantina21211;40.03;5;3;descricao21211
produto_cantina21212;13.24;2;9;descricao21212
produto_cantina21213;40.57;17;11;descricao21213
produto_cantina21214;12.33;22;11;descricao21214
produto_cantina21215;26.5;18;14;descricao21215
produto_cantina21216;5.3;38;5;descricao21216
produto_cantina21217;9.7;23;15;descricao21217
produto_cantina21218;33.82;49;7;descricao21218
produto_cantina21219;35.46;29;17;descricao21219
produto_cantina21220;10.92;2;6;descricao21220
produto_cantina21221;43.73;27;7;descricao21221
produto_cantina21222;11.19;39;15;descricao21222
produto_cantina21223;30.96;27;6;descricao21223
produto_cantina21224;42.18;2;11;descricao21224
produto_cantina21225;44.36;10;20;descricao21225
produto_cantina21226;9.17;41;16;descricao21226
produto_cantina21227;7.54;30;7;descricao21227
produto_cantina21228;4.06;47;6;descricao21228
produto_cantina21229;25.53;38;17;descricao21229
produto_cantina21230;29.22;13;20;descricao21230
produto_cantina21231;45.28;9;12;descricao21231
produto_cantina21232;5.69;25;7;descricao21232
produto_cantina21233;25.68;26;12;descricao21233
produto_cantina21234;44.91;50;13;descricao21234
produto_cantina21235;18.46;44;13;descricao21235
produto_cantina21236;12.4;20;11;descricao21236
produto_cantina21237;16.45;2;11;descricao21237
produto_cantina21238;31.23;35;5;descricao21238
produto_cantina21239;32.8;36;18;descricao21239
produto_cantina21240;20.63;28;1;descricao21240
produto_cantina21241;2.01;48;3;descricao21241
produto_cantina21242;33.25;30;7;descricao21242
produto_cantina21243;22.23;48;15;descricao21243
produto_cantina21244;7.91;11;3;descricao21244
produto_cantina21245;46.72;31;13;descricao21245
produto_cantina21246;41.61;26;9;descricao21246
produto_cantina21247;44.55;5;8;descricao21247
produto_cantina21248;7.06;36;7;descricao21248
produto_cantina21249;25.19;16;18;descricao21249
produto_cantina21250;23.32;47;2;descricao21250
produto_cantina21251;19.63;9;17;descricao21251
produto_cantina21252;28.97;34;10;descricao21252
produto_cantina21253;42.98;1;7;descricao21253
produto_cantina21254;27.17;33;15;descricao21254
produto_cantina21255;13.52;49;9;descricao21255
produto_cantina21256;46.37;21;19;descricao21256
produto_cantina21257;44.66;3;13;descricao21257
produto_cantina21258;37.93;43;11;descricao21258
produto_cantina21259;25.84;42;20;descricao21259
produto_cantina21260;30.87;29;18;descricao21260
produto_cantina21261;8.5;19;14;descricao21261
produto_cantina21262;31.87;1;19;descricao21262
produto_cantina21263;16.44;27;7;descricao21263
produto_cantina21264;15.09;44;17;descricao21264
produto_cantina21265;10.99;20;13;descricao21265
produto_cantina21266;28.7;39;18;descricao21266
produto_cantina21267;43.91;47;16;descricao21267
produto_cantina21268;46.37;46;4;descricao21268
produto_cantina21269;21.27;19;17;descricao21269
produto_cantina21270;28.01;33;3;descricao21270
produto_cantina21271;39.15;3;3;descricao21271
produto_cantina21272;25.31;29;11;descricao21272
produto_cantina21273;26.98;2;3;descricao21273
produto_cantina21274;44.31;15;14;descricao21274
produto_cantina21275;18.67;45;7;descricao21275
produto_cantina21276;6.87;36;18;descricao21276
produto_cantina21277;33.42;41;13;descricao21277
produto_cantina21278;32.8;19;12;descricao21278
produto_cantina21279;23.79;41;9;descricao21279
produto_cantina21280;18.61;3;6;descricao21280
produto_cantina21281;17.15;15;9;descricao21281
produto_cantina21282;5.34;11;1;descricao21282
produto_cantina21283;44.08;6;4;descricao21283
produto_cantina21284;22.05;12;3;descricao21284
produto_cantina21285;48.34;10;2;descricao21285
produto_cantina21286;48.98;9;5;descricao21286
produto_cantina21287;26.61;32;14;descricao21287
produto_cantina21288;2.38;32;11;descricao21288
produto_cantina21289;32.53;23;6;descricao21289
produto_cantina21290;39.95;42;6;descricao21290
produto_cantina21291;24.2;30;4;descricao21291
produto_cantina21292;35.14;43;8;descricao21292
produto_cantina21293;22.37;24;10;descricao21293
produto_cantina21294;33.92;30;13;descricao21294
produto_cantina21295;24.49;1;6;descricao21295
produto_cantina21296;8.92;6;5;descricao21296
produto_cantina21297;17.01;9;11;descricao21297
produto_cantina21298;13.63;44;13;descricao21298
produto_cantina21299;10.3;1;5;descricao21299
produto_cantina21300;49.43;11;2;descricao21300
produto_cantina21301;43.35;1;9;descricao21301
produto_cantina21302;13.2;40;19;descricao21302
produto_cantina21303;19.05;36;5;descricao21303
produto_cantina21304;10.83;12;14;descricao21304
produto_cantina21305;24.18;46;5;descricao21305
produto_cantina21306;10.65;5;9;descricao21306
produto_cantina21307;16.82;9;20;descricao21307
produto_cantina21308;18.55;44;4;descricao21308
produto_cantina21309;43.83;49;17;descricao21309
produto_cantina21310;44.06;45;20;descricao21310
produto_cantina21311;25.27;2;5;descricao21311
produto_cantina21312;6.95;19;18;descricao21312
produto_cantina21313;17.99;30;17;descricao21313
produto_cantina21314;43.15;48;1;descricao21314
produto_cantina21315;15.8;43;6;descricao21315
produto_cantina21316;22.12;9;8;descricao21316
produto_cantina21317;25.54;26;8;descricao21317
produto_cantina21318;15.22;10;3;descricao21318
produto_cantina21319;27.03;3;8;descricao21319
produto_cantina21320;5.08;17;19;descricao21320
produto_cantina21321;24.49;39;11;descricao21321
produto_cantina21322;38.27;39;20;descricao21322
produto_cantina21323;25.04;22;11;descricao21323
produto_cantina21324;39.0;18;16;descricao21324
produto_cantina21325;2.92;24;6;descricao21325
produto_cantina21326;11.35;47;6;descricao21326
produto_cantina21327;37.73;32;15;descricao21327
produto_cantina21328;16.48;18;19;descricao21328
produto_cantina21329;23.09;17;13;descricao21329
produto_cantina21330;33.7;12;19;descricao21330
produto_cantina21331;36.47;10;8;descricao21331
produto_cantina21332;41.2;11;16;descricao21332
produto_cantina21333;8.53;42;9;descricao21333
produto_cantina21334;24.14;40;6;descricao21334
produto_cantina21335;32.53;50;11;descricao21335
produto_cantina21336;29.08;48;5;descricao21336
produto_cantina21337;18.4;5;11;descricao21337
produto_cantina21338;24.07;34;5;descricao21338
produto_cantina21339;46.01;48;14;descricao21339
produto_cantina21340;16.39;48;19;descricao21340
produto_cantina21341;14.27;23;9;descricao21341
produto_cantina21342;12.17;15;2;descricao21342
produto_cantina21343;33.05;13;19;descricao21343
produto_cantina21344;17.66;15;20;descricao21344
produto_cantina21345;38.15;8;15;descricao21345
produto_cantina21346;36.43;26;9;descricao21346
produto_cantina21347;26.64;30;15;descricao21347
produto_cantina21348;23.34;21;11;descricao21348
produto_cantina21349;16.54;11;15;descricao21349
produto_cantina21350;9.68;29;18;descricao21350
produto_cantina21351;24.88;17;18;descricao21351
produto_cantina21352;23.49;47;18;descricao21352
produto_cantina21353;42.75;49;1;descricao21353
produto_cantina21354;21.66;13;18;descricao21354
produto_cantina21355;17.72;9;14;descricao21355
produto_cantina21356;16.16;45;19;descricao21356
produto_cantina21357;6.7;9;6;descricao21357
produto_cantina21358;14.48;40;10;descricao21358
produto_cantina21359;15.14;13;9;descricao21359
produto_cantina21360;35.44;38;16;descricao21360
produto_cantina21361;23.97;39;17;descricao21361
produto_cantina21362;9.45;32;14;descricao21362
produto_cantina21363;37.94;37;2;descricao21363
produto_cantina21364;4.07;10;10;descricao21364
produto_cantina21365;43.59;26;4;descricao21365
produto_cantina21366;24.84;39;13;descricao21366
produto_cantina21367;8.4;49;6;descricao21367
produto_cantina21368;17.36;45;20;descricao21368
produto_cantina21369;25.57;43;7;descricao21369
produto_cantina21370;13.53;34;19;descricao21370
produto_cantina21371;33.43;6;12;descricao21371
produto_cantina21372;39.22;49;17;descricao21372
produto_cantina21373;4.11;30;7;descricao21373
produto_cantina21374;38.29;25;18;descricao21374
produto_cantina21375;14.61;13;2;descricao21375
produto_cantina21376;34.57;26;3;descricao21376
produto_cantina21377;34.07;5;20;descricao21377
produto_cantina21378;36.27;6;7;descricao21378
produto_cantina21379;48.41;39;17;descricao21379
produto_cantina21380;20.8;27;16;descricao21380
produto_cantina21381;21.89;31;4;descricao21381
produto_cantina21382;12.7;13;9;descricao21382
produto_cantina21383;3.68;18;3;descricao21383
produto_cantina21384;18.35;7;11;descricao21384
produto_cantina21385;46.51;24;7;descricao21385
produto_cantina21386;7.06;28;13;descricao21386
produto_cantina21387;38.67;31;9;descricao21387
produto_cantina21388;42.28;31;18;descricao21388
produto_cantina21389;32.14;23;14;descricao21389
produto_cantina21390;25.59;32;11;descricao21390
produto_cantina21391;27.81;3;12;descricao21391
produto_cantina21392;10.87;39;20;descricao21392
produto_cantina21393;30.63;48;17;descricao21393
produto_cantina21394;15.8;49;18;descricao21394
produto_cantina21395;38.72;48;3;descricao21395
produto_cantina21396;45.48;1;6;descricao21396
produto_cantina21397;35.17;41;11;descricao21397
produto_cantina21398;21.88;20;16;descricao21398
produto_cantina21399;20.05;13;18;descricao21399
produto_cantina21400;47.85;19;5;descricao21400
produto_cantina21401;38.37;26;17;descricao21401
produto_cantina21402;44.76;24;9;descricao21402
produto_cantina21403;18.03;29;18;descricao21403
produto_cantina21404;44.85;5;5;descricao21404
produto_cantina21405;41.74;28;14;descricao21405
produto_cantina21406;39.17;29;8;descricao21406
produto_cantina21407;2.89;15;6;descricao21407
produto_cantina21408;13.43;42;9;descricao21408
produto_cantina21409;12.43;43;9;descricao21409
produto_cantina21410;7.52;36;14;descricao21410
produto_cantina21411;25.82;50;10;descricao21411
produto_cantina21412;24.6;17;12;descricao21412
produto_cantina21413;10.88;44;12;descricao21413
produto_cantina21414;46.4;38;1;descricao21414
produto_cantina21415;48.98;30;6;descricao21415
produto_cantina21416;9.9;1;1;descricao21416
produto_cantina21417;6.26;27;2;descricao21417
produto_cantina21418;15.69;41;8;descricao21418
produto_cantina21419;30.69;21;12;descricao21419
produto_cantina21420;35.86;34;13;descricao21420
produto_cantina21421;16.89;35;4;descricao21421
produto_cantina21422;6.11;32;15;descricao21422
produto_cantina21423;10.56;19;19;descricao21423
produto_cantina21424;26.55;4;19;descricao21424
produto_cantina21425;6.71;28;3;descricao21425
produto_cantina21426;22.13;32;15;descricao21426
produto_cantina21427;5.5;47;19;descricao21427
produto_cantina21428;29.96;12;13;descricao21428
produto_cantina21429;48.47;17;15;descricao21429
produto_cantina21430;23.14;42;15;descricao21430
produto_cantina21431;3.03;47;16;descricao21431
produto_cantina21432;4.47;48;5;descricao21432
produto_cantina21433;45.69;15;16;descricao21433
produto_cantina21434;12.62;44;7;descricao21434
produto_cantina21435;7.29;10;18;descricao21435
produto_cantina21436;48.28;50;12;descricao21436
produto_cantina21437;32.92;45;6;descricao21437
produto_cantina21438;15.9;9;6;descricao21438
produto_cantina21439;11.14;14;18;descricao21439
produto_cantina21440;14.13;13;12;descricao21440
produto_cantina21441;5.73;8;6;descricao21441
produto_cantina21442;37.54;18;6;descricao21442
produto_cantina21443;16.72;34;7;descricao21443
produto_cantina21444;22.82;14;20;descricao21444
produto_cantina21445;30.65;39;16;descricao21445
produto_cantina21446;24.72;8;1;descricao21446
produto_cantina21447;11.15;24;4;descricao21447
produto_cantina21448;11.88;33;7;descricao21448
