nome;valor_venda;quantidade;id_categoria;id_tipo_camisa;id_cor;id_tamanho
camisa17547;32.56;44;19;4;3;5
camisa17548;34.54;25;8;3;5;2
camisa17549;38.12;6;11;4;1;5
camisa17550;44.85;13;12;4;2;1
camisa17551;36.32;19;14;2;1;5
camisa17552;49.92;42;6;1;4;5
camisa17553;45.04;36;3;1;1;4
camisa17554;47.39;7;2;3;5;4
camisa17555;33.4;32;11;4;2;1
camisa17556;49.64;14;2;3;1;3
camisa17557;26.71;49;3;5;4;1
camisa17558;21.49;21;15;1;1;2
camisa17559;38.06;5;1;2;4;1
camisa17560;41.12;1;3;2;4;3
camisa17561;48.27;5;10;5;5;3
camisa17562;29.26;33;2;4;3;2
camisa17563;35.36;36;16;4;3;4
camisa17564;34.31;12;5;3;3;5
camisa17565;23.81;34;9;4;5;5
camisa17566;20.43;16;15;4;3;5
camisa17567;48.69;28;9;5;5;3
camisa17568;23.07;20;15;4;3;1
camisa17569;31.67;37;17;3;5;2
camisa17570;46.77;25;9;5;1;1
camisa17571;41.56;31;1;5;3;4
camisa17572;49.03;12;6;3;3;3
camisa17573;29.91;15;6;4;5;3
camisa17574;36.85;25;5;4;4;1
camisa17575;24.31;31;18;2;5;2
camisa17576;29.82;3;11;3;4;2
camisa17577;42.07;12;11;1;4;1
camisa17578;40.03;33;3;4;5;2
camisa17579;39.72;5;8;4;1;2
camisa17580;45.22;5;6;1;5;1
camisa17581;38.06;15;20;2;3;3
camisa17582;32.2;31;6;2;3;4
camisa17583;36.14;37;6;4;4;2
camisa17584;27.35;26;6;4;3;5
camisa17585;28.6;33;11;3;3;5
camisa17586;39.65;42;1;2;5;5
camisa17587;31.18;20;16;3;2;5
camisa17588;23.77;45;12;4;5;3
camisa17589;41.05;41;19;4;3;5
camisa17590;38.68;38;12;3;1;2
camisa17591;32.49;4;19;5;4;5
camisa17592;27.61;26;4;1;5;4
camisa17593;48.88;35;19;4;4;3
camisa17594;24.55;48;9;3;4;2
camisa17595;41.25;14;16;1;5;4
camisa17596;35.33;50;5;3;3;5
camisa17597;34.51;19;13;4;2;3
camisa17598;47.01;36;12;2;3;3
camisa17599;21.86;11;12;2;3;4
camisa17600;49.02;20;1;3;4;4
camisa17601;45.53;31;18;3;3;5
camisa17602;37.51;48;1;3;4;1
camisa17603;28.41;43;17;1;3;3
camisa17604;39.33;45;17;4;3;4
camisa17605;36.65;49;8;4;5;5
camisa17606;21.26;50;1;1;2;4
camisa17607;38.62;14;12;1;4;1
camisa17608;21.86;28;14;4;3;4
camisa17609;33.81;1;5;3;1;5
camisa17610;24.92;15;1;2;3;3
camisa17611;22.72;12;12;4;2;4
camisa17612;43.28;16;2;5;3;4
camisa17613;26.16;24;15;2;3;2
camisa17614;40.02;10;14;3;5;5
camisa17615;24.94;31;3;4;3;2
camisa17616;35.57;39;14;2;1;3
camisa17617;20.56;14;17;2;3;4
camisa17618;49.13;40;11;2;5;4
camisa17619;23.23;34;18;4;4;1
camisa17620;38.22;19;17;2;5;5
camisa17621;21.75;25;7;3;1;4
camisa17622;43.99;22;8;5;3;1
camisa17623;46.96;34;7;4;5;2
camisa17624;49.64;12;7;1;4;2
camisa17625;34.49;12;5;4;5;4
camisa17626;20.13;19;7;1;5;4
camisa17627;23.94;11;5;1;1;2
camisa17628;35.25;42;16;1;2;3
camisa17629;26.93;46;10;1;3;4
camisa17630;25.6;50;19;3;2;1
camisa17631;30.33;45;18;5;4;4
camisa17632;41.69;12;20;3;4;3
camisa17633;39.59;30;8;2;3;4
camisa17634;45.21;14;17;4;2;1
camisa17635;37.85;25;13;5;1;1
camisa17636;31.71;18;17;3;5;5
camisa17637;22.19;26;1;4;3;1
camisa17638;20.4;30;18;5;4;2
camisa17639;43.99;29;10;3;3;1
camisa17640;47.61;30;2;3;1;1
camisa17641;33.34;35;7;4;3;4
camisa17642;45.7;30;2;1;3;1
camisa17643;24.0;10;7;2;4;2
camisa17644;47.1;5;17;2;3;3
camisa17645;48.38;27;4;3;5;4
camisa17646;20.28;9;1;5;1;3
camisa17647;37.15;9;8;1;5;2
camisa17648;29.89;35;2;4;5;3
camisa17649;47.17;49;12;5;5;3
camisa17650;20.23;39;1;4;5;1
camisa17651;45.51;22;19;5;2;5
camisa17652;21.62;27;19;2;4;5
camisa17653;24.01;37;18;3;3;4
camisa17654;39.23;18;15;4;4;1
camisa17655;28.03;36;18;4;1;4
camisa17656;28.36;44;19;4;5;2
camisa17657;25.37;39;8;5;5;3
camisa17658;22.79;26;8;3;5;1
camisa17659;23.61;15;7;3;2;2
camisa17660;26.83;33;2;2;3;5
camisa17661;39.52;10;18;2;4;2
camisa17662;47.62;45;14;3;3;2
camisa17663;31.2;7;14;3;3;1
camisa17664;44.2;4;10;3;1;1
camisa17665;22.54;40;18;2;2;3
camisa17666;28.85;18;4;4;4;1
camisa17667;45.62;12;10;2;5;2
camisa17668;45.23;45;9;3;2;2
camisa17669;42.97;5;5;3;4;1
camisa17670;45.72;37;10;1;3;3
camisa17671;25.69;8;15;4;2;4
camisa17672;32.56;20;16;3;3;4
camisa17673;34.39;10;8;1;4;1
camisa17674;30.19;38;11;3;2;1
camisa17675;22.16;33;8;1;5;3
camisa17676;34.65;29;14;2;1;4
camisa17677;36.07;34;3;5;2;5
camisa17678;24.55;50;14;5;4;5
camisa17679;23.36;16;15;3;5;2
camisa17680;37.29;44;19;3;2;2
camisa17681;48.25;36;5;1;1;3
camisa17682;31.97;41;18;2;3;5
camisa17683;31.54;34;6;2;3;4
camisa17684;39.52;48;8;1;2;4
camisa17685;42.54;31;17;5;5;5
camisa17686;27.9;35;6;3;5;5
camisa17687;44.77;43;11;1;1;4
camisa17688;35.45;23;19;2;5;1
camisa17689;24.8;14;9;4;4;4
camisa17690;47.08;22;7;1;5;1
camisa17691;27.36;8;2;1;5;5
camisa17692;25.06;38;9;1;5;4
camisa17693;38.9;1;4;5;3;4
camisa17694;35.22;34;10;5;3;1
camisa17695;22.82;47;19;3;3;4
camisa17696;30.72;11;15;3;3;2
camisa17697;26.04;16;2;5;3;4
camisa17698;37.98;9;2;4;4;2
camisa17699;35.64;23;19;2;3;1
camisa17700;43.61;46;17;4;5;4
camisa17701;28.83;12;14;4;1;5
camisa17702;37.15;28;16;1;3;2
camisa17703;32.5;45;17;3;5;4
camisa17704;31.22;45;2;5;4;5
camisa17705;22.27;50;13;1;5;2
camisa17706;32.32;45;1;5;3;2
camisa17707;32.6;7;14;2;2;4
camisa17708;38.23;1;5;4;5;1
camisa17709;28.94;43;19;4;4;5
camisa17710;43.83;1;20;5;5;1
camisa17711;41.78;9;6;2;3;5
camisa17712;28.06;42;17;5;2;2
camisa17713;26.84;23;16;2;3;3
camisa17714;23.22;43;18;5;3;3
camisa17715;38.13;42;6;2;1;5
camisa17716;22.92;36;20;5;1;1
camisa17717;23.56;21;8;5;4;1
camisa17718;46.39;22;16;1;4;4
camisa17719;39.49;17;16;4;2;2
camisa17720;32.73;24;20;1;1;2
camisa17721;34.72;2;17;2;3;5
camisa17722;23.94;1;8;5;4;1
camisa17723;44.23;30;1;2;4;3
camisa17724;31.52;11;1;2;3;4
camisa17725;28.54;20;9;2;5;4
camisa17726;33.36;44;15;3;4;1
camisa17727;45.12;20;20;3;2;1
camisa17728;27.15;2;9;5;5;2
camisa17729;20.07;9;19;4;5;3
camisa17730;34.79;36;9;5;4;1
camisa17731;22.23;9;8;2;1;2
camisa17732;39.01;29;2;5;3;4
camisa17733;37.77;48;11;4;1;3
camisa17734;21.95;48;6;5;3;5
camisa17735;49.28;14;11;4;1;5
camisa17736;44.39;12;15;4;3;3
camisa17737;42.42;15;16;2;1;4
camisa17738;33.3;33;12;1;5;5
camisa17739;27.97;23;10;5;2;2
camisa17740;41.35;44;4;4;3;1
camisa17741;48.16;18;17;4;1;4
camisa17742;38.47;45;10;2;1;5
camisa17743;27.46;40;10;3;4;1
camisa17744;44.65;23;16;5;3;4
camisa17745;26.8;33;12;3;5;5
camisa17746;28.16;27;15;5;4;3
camisa17747;20.94;1;2;3;3;2
camisa17748;24.78;31;16;2;3;4
camisa17749;46.71;43;15;1;4;1
camisa17750;23.76;18;19;4;1;1
camisa17751;26.68;34;17;2;1;1
camisa17752;21.88;27;5;2;4;4
camisa17753;33.97;45;17;1;4;4
camisa17754;42.18;7;16;1;1;5
camisa17755;29.45;17;5;1;1;1
camisa17756;21.17;37;6;1;2;2
camisa17757;25.91;34;2;3;1;3
camisa17758;48.61;19;4;5;4;1
camisa17759;42.5;4;1;3;3;1
camisa17760;27.59;40;8;5;1;3
camisa17761;20.07;31;18;1;3;1
camisa17762;39.59;5;18;3;1;4
camisa17763;21.53;30;2;2;2;3
camisa17764;21.7;13;17;4;5;3
camisa17765;41.54;3;17;1;3;2
camisa17766;35.54;28;6;2;5;2
camisa17767;38.82;32;3;4;2;5
camisa17768;22.46;38;10;4;1;1
camisa17769;45.53;25;6;3;3;5
camisa17770;45.38;41;15;1;5;2
camisa17771;34.93;32;4;4;4;2
camisa17772;45.78;45;6;3;1;3
camisa17773;38.42;38;9;4;3;3
camisa17774;39.78;18;9;5;3;3
camisa17775;41.36;41;9;1;1;1
camisa17776;33.58;28;6;2;3;1
camisa17777;22.09;31;17;5;1;1
camisa17778;27.61;40;7;5;4;1
camisa17779;45.93;46;7;5;5;4
camisa17780;29.92;12;7;2;1;5
camisa17781;36.32;15;16;5;4;2
camisa17782;23.27;41;7;4;3;2
camisa17783;32.8;18;2;4;4;2
camisa17784;26.58;5;14;4;5;2
camisa17785;23.46;22;4;5;5;5
camisa17786;36.16;38;13;1;3;2
camisa17787;32.66;24;19;4;3;1
camisa17788;30.14;2;11;5;5;5
camisa17789;48.74;11;3;1;3;5
camisa17790;23.36;50;7;2;2;5
camisa17791;44.83;50;4;3;5;5
camisa17792;42.56;25;20;4;1;4
camisa17793;25.56;48;13;5;3;3
camisa17794;46.76;46;14;2;2;4
camisa17795;31.03;34;3;4;1;5
camisa17796;35.38;41;9;3;4;4
camisa17797;46.34;4;20;2;5;4
camisa17798;21.29;21;10;3;2;4
camisa17799;24.08;21;4;3;3;2
camisa17800;34.15;11;12;1;5;5
camisa17801;42.8;36;15;1;4;4
camisa17802;44.03;27;4;5;1;1
camisa17803;30.09;5;8;5;3;1
camisa17804;42.35;38;16;3;5;3
camisa17805;31.33;30;12;5;1;1
camisa17806;42.52;16;13;1;4;1
camisa17807;27.69;38;8;1;5;1
camisa17808;39.86;4;12;4;3;5
camisa17809;39.87;24;8;2;1;4
camisa17810;28.08;47;13;3;4;2
camisa17811;31.52;12;11;4;1;5
camisa17812;46.89;33;6;3;1;4
camisa17813;44.55;13;8;1;5;2
camisa17814;25.11;7;5;1;3;2
camisa17815;46.68;11;20;2;2;4
camisa17816;20.02;48;12;4;3;2
camisa17817;44.13;28;20;2;2;3
camisa17818;39.26;14;11;1;1;4
camisa17819;45.12;1;3;2;3;4
camisa17820;31.36;10;12;1;4;4
camisa17821;42.14;9;8;4;1;4
camisa17822;40.83;17;12;1;3;1
camisa17823;25.51;23;5;2;4;2
camisa17824;35.33;34;15;2;2;1
camisa17825;38.91;28;18;4;4;2
camisa17826;38.58;12;7;2;2;4
camisa17827;34.15;24;13;3;4;3
camisa17828;46.3;33;2;2;1;4
camisa17829;27.22;40;8;5;5;4
camisa17830;32.33;48;8;4;1;2
camisa17831;44.22;45;10;2;3;1
camisa17832;38.64;25;16;3;1;4
camisa17833;28.29;44;13;3;5;4
camisa17834;42.19;35;10;4;2;1
camisa17835;27.16;23;14;1;1;3
camisa17836;47.69;16;6;2;5;2
camisa17837;24.38;2;5;1;3;4
camisa17838;27.05;39;8;1;3;1
camisa17839;27.91;10;18;4;4;3
camisa17840;44.81;12;1;3;3;4
camisa17841;24.27;50;5;4;4;3
camisa17842;27.75;7;2;3;1;1
camisa17843;42.27;46;17;2;4;5
camisa17844;31.43;31;6;5;1;2
camisa17845;36.57;3;18;5;2;3
camisa17846;44.54;15;20;3;1;3
camisa17847;42.13;35;10;3;5;2
camisa17848;22.22;37;16;5;2;5
camisa17849;26.55;6;19;1;2;2
camisa17850;23.35;31;11;5;4;5
camisa17851;28.14;10;17;2;5;4
camisa17852;33.34;19;15;1;5;4
camisa17853;39.81;8;12;3;1;1
camisa17854;47.72;42;6;3;2;5
camisa17855;36.81;23;7;3;1;1
camisa17856;31.8;26;7;3;4;3
camisa17857;43.29;31;14;2;3;3
camisa17858;27.95;2;9;1;2;4
camisa17859;28.22;25;12;5;2;5
camisa17860;46.71;46;13;3;1;5
camisa17861;41.99;18;12;5;2;5
camisa17862;37.87;37;18;5;2;4
camisa17863;46.65;14;15;3;5;2
camisa17864;43.54;48;17;2;2;1
camisa17865;21.83;15;14;5;3;3
camisa17866;48.63;26;4;4;4;3
camisa17867;46.28;2;5;5;1;5
camisa17868;46.77;16;12;4;5;1
camisa17869;40.21;9;7;5;1;4
camisa17870;27.42;46;4;3;3;5
camisa17871;36.08;23;4;4;3;4
camisa17872;26.7;47;9;2;1;2
camisa17873;45.08;28;11;2;3;5
camisa17874;23.42;48;12;2;2;2
camisa17875;36.43;10;5;1;3;5
camisa17876;43.11;20;20;1;4;3
camisa17877;27.0;39;14;5;4;2
camisa17878;22.22;19;1;3;1;5
camisa17879;40.66;26;5;2;2;2
camisa17880;29.77;12;11;5;3;1
camisa17881;42.24;34;14;3;3;3
camisa17882;30.59;9;7;2;3;1
camisa17883;26.15;18;18;5;1;1
camisa17884;49.17;23;9;4;4;2
camisa17885;25.54;43;19;1;2;3
camisa17886;40.15;34;3;1;4;3
camisa17887;28.59;4;13;1;4;2
camisa17888;49.02;37;12;3;2;5
camisa17889;26.67;28;18;1;4;5
camisa17890;29.35;36;13;3;2;1
camisa17891;36.83;13;14;5;1;1
camisa17892;29.85;9;11;5;2;1
camisa17893;21.91;26;20;3;4;2
camisa17894;31.77;48;12;4;4;1
camisa17895;39.24;9;11;2;3;4
camisa17896;27.15;4;4;5;2;5
camisa17897;28.02;42;13;3;3;2
camisa17898;26.35;25;9;2;2;2
camisa17899;26.1;48;6;5;5;3
camisa17900;48.68;13;6;2;1;3
camisa17901;23.64;11;15;5;3;5
camisa17902;44.91;33;18;4;1;3
camisa17903;26.46;19;13;2;1;2
camisa17904;25.15;37;13;4;4;1
camisa17905;37.37;50;19;3;1;2
camisa17906;21.77;38;5;5;4;2
camisa17907;27.09;47;7;3;4;2
camisa17908;49.08;14;3;2;2;5
camisa17909;35.41;3;15;2;3;1
camisa17910;30.79;9;3;3;2;2
camisa17911;23.88;46;1;3;3;3
camisa17912;43.33;42;5;4;4;4
camisa17913;32.8;15;1;3;4;2
camisa17914;33.26;35;8;4;1;1
camisa17915;28.4;4;18;2;3;3
camisa17916;45.36;35;6;4;2;3
camisa17917;45.5;14;11;1;4;3
camisa17918;38.45;23;15;3;3;5
camisa17919;40.61;7;19;5;2;1
camisa17920;27.24;36;18;2;3;5
camisa17921;28.12;3;10;4;4;2
camisa17922;25.24;2;8;4;4;2
camisa17923;38.35;21;5;3;3;5
camisa17924;35.45;27;13;5;4;4
camisa17925;28.93;25;7;5;1;1
camisa17926;33.09;24;11;1;1;5
camisa17927;49.82;37;8;5;3;4
camisa17928;26.73;13;10;4;5;3
camisa17929;42.66;23;14;5;4;4
camisa17930;40.62;40;20;3;3;3
camisa17931;43.3;24;7;2;1;3
camisa17932;28.89;19;10;1;1;3
camisa17933;45.31;4;16;5;4;5
camisa17934;35.12;1;7;3;4;5
camisa17935;29.47;45;16;3;1;1
camisa17936;32.85;46;6;1;3;1
camisa17937;34.65;3;7;3;3;5
camisa17938;33.85;38;17;5;4;3
camisa17939;49.11;16;18;1;4;2
camisa17940;37.36;38;10;3;4;2
camisa17941;44.09;32;3;3;3;2
camisa17942;44.12;31;9;4;1;4
camisa17943;41.93;21;17;1;2;3
camisa17944;30.4;1;20;1;3;5
camisa17945;50.0;47;10;3;5;2
camisa17946;27.8;24;15;3;4;3
camisa17947;29.9;39;4;4;4;3
camisa17948;23.16;31;6;4;5;2
camisa17949;41.5;46;17;1;2;4
camisa17950;37.27;22;2;2;4;5
camisa17951;20.93;18;10;4;4;5
camisa17952;39.12;22;14;1;5;1
camisa17953;47.22;30;12;2;1;2
camisa17954;30.69;26;15;5;4;5
camisa17955;30.11;21;13;4;1;2
camisa17956;21.96;34;15;4;2;1
camisa17957;36.99;16;16;1;3;4
camisa17958;27.59;40;17;4;3;3
camisa17959;22.33;2;3;4;3;3
camisa17960;22.35;28;2;5;3;5
camisa17961;41.43;4;1;5;1;2
camisa17962;49.56;6;10;2;1;3
camisa17963;34.12;43;11;3;4;2
camisa17964;34.24;49;13;3;3;2
camisa17965;31.11;1;13;1;5;1
camisa17966;26.34;40;4;5;1;3
camisa17967;31.89;40;9;5;5;4
camisa17968;26.6;41;1;3;1;1
camisa17969;33.07;2;9;5;3;3
camisa17970;29.94;4;12;3;4;4
camisa17971;36.71;17;8;2;2;1
camisa17972;40.26;20;12;2;3;4
camisa17973;33.56;19;8;1;2;3
camisa17974;30.26;29;16;2;2;4
camisa17975;47.56;42;5;1;2;2
camisa17976;33.87;4;6;2;1;1
camisa17977;33.58;13;9;5;1;4
camisa17978;37.12;44;19;3;1;2
camisa17979;35.74;48;4;2;4;1
camisa17980;25.24;16;20;2;2;2
camisa17981;31.29;32;18;1;2;3
camisa17982;22.15;22;17;3;2;2
camisa17983;42.57;20;12;2;4;2
camisa17984;24.74;32;3;2;2;1
camisa17985;42.27;49;20;2;3;2
camisa17986;26.25;39;17;5;5;2
camisa17987;44.66;21;15;4;2;4
camisa17988;35.2;35;12;4;3;4
camisa17989;47.28;38;15;3;1;4
camisa17990;42.06;27;19;3;2;2
camisa17991;30.21;14;5;1;3;3
camisa17992;43.74;47;8;5;5;4
camisa17993;41.96;45;3;5;4;2
camisa17994;47.3;24;1;2;1;4
camisa17995;24.22;7;19;1;1;3
camisa17996;46.13;43;20;3;5;2
camisa17997;22.37;16;7;2;3;1
camisa17998;32.73;43;10;4;4;4
camisa17999;28.95;21;12;1;2;3
camisa18000;44.97;2;10;4;2;2
camisa18001;21.32;14;6;3;4;3
camisa18002;45.62;1;7;4;3;1
camisa18003;30.91;26;20;1;5;5
camisa18004;40.04;42;9;1;3;4
camisa18005;41.66;40;6;2;3;5
camisa18006;33.88;17;16;4;4;2
camisa18007;23.22;42;18;1;2;4
camisa18008;46.13;20;6;4;4;2
camisa18009;48.47;32;13;1;4;1
camisa18010;36.09;50;13;4;1;2
camisa18011;44.02;22;17;5;2;1
camisa18012;20.77;9;19;4;3;4
camisa18013;45.39;24;11;3;5;1
camisa18014;21.56;45;14;2;1;2
camisa18015;27.95;42;11;5;3;2
camisa18016;20.64;6;20;4;2;3
camisa18017;22.97;10;7;3;4;1
camisa18018;43.03;9;10;4;4;2
camisa18019;44.3;49;10;4;5;4
camisa18020;21.82;11;11;2;5;5
camisa18021;22.89;43;10;5;4;1
camisa18022;29.28;24;11;4;4;3
camisa18023;38.32;37;18;4;5;5
camisa18024;22.34;44;17;2;4;2
camisa18025;38.47;35;18;5;5;4
camisa18026;38.87;23;17;1;2;1
camisa18027;34.31;38;11;2;1;1
camisa18028;39.89;36;7;3;4;5
camisa18029;27.34;14;16;2;4;2
camisa18030;47.2;11;19;3;3;3
camisa18031;37.73;41;14;3;4;5
camisa18032;37.93;13;7;5;5;3
camisa18033;24.92;33;18;3;4;2
camisa18034;48.45;44;5;4;4;4
camisa18035;28.22;9;20;5;3;1
camisa18036;21.33;21;2;5;2;5
camisa18037;49.32;32;14;2;3;2
camisa18038;40.18;6;13;4;4;1
camisa18039;41.87;6;18;3;1;2
camisa18040;47.37;16;14;3;2;2
camisa18041;29.73;1;15;5;5;3
camisa18042;33.34;9;18;3;1;4
camisa18043;33.74;27;2;5;5;2
camisa18044;42.44;32;11;3;2;3
camisa18045;34.65;8;16;5;5;1
camisa18046;29.67;11;7;1;1;3
camisa18047;24.07;29;8;3;2;4
camisa18048;31.25;44;20;2;3;1
camisa18049;31.18;23;19;2;3;5
camisa18050;29.69;44;8;5;2;2
camisa18051;21.8;5;3;1;1;3
camisa18052;29.74;1;19;5;4;3
camisa18053;28.93;49;20;2;2;4
camisa18054;38.83;45;1;3;2;4
camisa18055;42.02;50;11;4;1;4
camisa18056;42.96;17;15;4;4;1
camisa18057;33.28;33;9;2;1;1
camisa18058;43.58;50;12;3;4;2
camisa18059;37.19;20;9;3;4;2
camisa18060;21.35;24;6;1;2;5
camisa18061;39.16;20;19;1;2;5
camisa18062;39.51;27;10;3;2;2
camisa18063;33.7;15;13;5;3;4
camisa18064;46.61;44;1;5;1;3
camisa18065;41.1;31;14;1;3;4
camisa18066;25.79;44;6;2;1;5
camisa18067;38.1;24;3;4;1;3
camisa18068;49.95;23;8;3;4;2
camisa18069;47.19;40;13;5;2;2
camisa18070;45.6;42;8;3;3;4
camisa18071;21.76;39;20;1;5;2
camisa18072;39.57;20;2;4;4;5
camisa18073;32.63;23;18;2;3;2
camisa18074;27.42;5;6;2;1;1
camisa18075;29.19;8;13;3;1;5
camisa18076;35.05;49;10;5;1;1
camisa18077;28.47;40;16;1;1;3
camisa18078;21.52;3;18;3;3;5
camisa18079;30.12;33;8;3;4;4
camisa18080;36.9;22;11;4;5;5
camisa18081;35.73;32;7;2;2;1
camisa18082;22.6;18;4;2;2;1
camisa18083;30.7;13;7;1;3;2
camisa18084;29.36;9;14;2;4;5
camisa18085;36.48;11;6;4;4;1
camisa18086;27.31;42;2;5;3;5
camisa18087;42.07;21;20;2;2;2
camisa18088;25.45;17;6;5;5;2
camisa18089;24.67;23;16;5;3;2
camisa18090;32.02;22;13;3;1;2
camisa18091;33.58;49;6;5;4;3
camisa18092;34.28;44;14;1;4;3
camisa18093;31.97;22;16;3;1;3
camisa18094;48.03;50;20;4;1;2
camisa18095;36.91;35;3;5;5;1
camisa18096;44.9;26;16;4;5;2
camisa18097;34.54;18;5;3;5;4
camisa18098;25.56;45;16;2;1;3
camisa18099;28.26;15;18;4;1;2
camisa18100;28.21;19;14;4;2;5
camisa18101;39.37;25;9;2;4;5
camisa18102;32.07;27;9;4;4;3
camisa18103;40.31;40;2;1;5;4
camisa18104;48.82;49;11;4;3;2
camisa18105;26.69;42;20;5;2;4
camisa18106;49.46;8;16;3;5;5
camisa18107;23.22;26;14;4;3;3
camisa18108;20.53;28;15;3;3;5
camisa18109;30.8;11;12;2;4;2
camisa18110;48.81;12;11;2;2;1
camisa18111;22.82;6;4;5;1;2
camisa18112;23.92;18;19;5;3;2
camisa18113;40.59;33;1;5;1;1
camisa18114;39.89;34;19;2;4;1
camisa18115;31.63;42;3;3;4;5
camisa18116;40.17;23;11;2;4;2
camisa18117;36.56;37;15;1;4;3
camisa18118;27.2;21;11;4;5;5
camisa18119;41.89;47;13;2;3;4
camisa18120;33.96;45;16;4;5;2
camisa18121;49.01;38;19;5;3;2
camisa18122;49.27;22;17;2;3;3
camisa18123;33.52;12;4;1;1;3
camisa18124;22.29;23;8;5;1;2
camisa18125;20.46;10;20;4;3;5
camisa18126;42.97;41;10;1;3;3
camisa18127;43.7;6;11;2;5;3
camisa18128;26.19;25;19;5;5;2
camisa18129;30.85;26;10;1;3;1
camisa18130;28.07;34;18;3;3;4
camisa18131;25.9;1;4;1;3;1
camisa18132;37.46;11;15;3;4;1
camisa18133;48.15;6;12;3;3;3
camisa18134;23.31;23;17;2;3;3
camisa18135;43.82;20;2;3;3;1
camisa18136;49.86;29;18;5;4;2
camisa18137;24.35;3;4;4;2;2
camisa18138;30.75;44;9;4;3;3
camisa18139;43.23;9;1;1;2;3
camisa18140;33.7;12;8;3;3;2
camisa18141;42.7;19;15;4;1;2
camisa18142;21.43;1;9;5;4;2
camisa18143;48.89;17;19;3;1;1
camisa18144;29.93;11;10;3;2;5
camisa18145;28.92;17;19;3;1;1
camisa18146;20.14;34;8;2;2;5
camisa18147;26.75;18;16;5;3;2
camisa18148;21.32;2;14;3;3;1
camisa18149;42.89;30;4;5;1;4
camisa18150;25.08;46;18;5;5;3
camisa18151;49.95;38;1;2;4;4
camisa18152;25.38;37;19;4;2;1
camisa18153;47.07;4;11;4;5;2
camisa18154;32.85;16;13;3;1;5
camisa18155;33.38;3;15;2;1;1
camisa18156;47.25;30;18;1;1;3
camisa18157;31.15;3;16;2;5;5
camisa18158;28.7;22;19;3;2;2
camisa18159;49.77;16;18;4;1;5
camisa18160;44.68;20;5;4;2;1
camisa18161;43.48;37;7;3;5;1
camisa18162;27.82;16;13;3;4;1
camisa18163;42.48;6;14;3;3;3
camisa18164;36.44;24;18;5;2;1
camisa18165;36.97;49;13;4;3;3
camisa18166;31.04;15;4;2;4;4
camisa18167;49.78;47;14;3;1;1
camisa18168;34.18;21;2;5;1;4
camisa18169;44.58;37;13;1;3;4
camisa18170;26.84;10;15;1;1;4
camisa18171;34.42;31;3;1;5;5
camisa18172;25.25;10;7;4;3;3
camisa18173;49.12;17;19;1;1;5
camisa18174;28.25;35;6;4;5;3
camisa18175;47.96;27;19;1;3;4
camisa18176;29.86;27;2;2;2;5
camisa18177;25.95;45;5;4;3;5
camisa18178;40.24;41;10;3;4;5
camisa18179;37.7;26;13;4;1;1
camisa18180;39.06;13;12;2;3;4
camisa18181;37.27;18;2;2;3;3
camisa18182;30.21;15;12;1;5;5
camisa18183;39.51;20;20;5;3;1
camisa18184;31.24;43;4;2;1;5
camisa18185;34.15;43;10;4;3;4
camisa18186;28.91;37;2;3;3;5
camisa18187;42.08;27;15;2;3;1
camisa18188;38.35;13;20;4;4;4
camisa18189;26.72;34;9;4;4;4
camisa18190;40.67;26;13;1;2;1
camisa18191;35.49;14;13;4;1;2
camisa18192;30.29;39;18;3;3;1
camisa18193;40.5;29;7;2;5;3
camisa18194;31.26;31;8;4;4;1
camisa18195;24.38;43;20;1;4;1
camisa18196;45.65;49;16;5;2;4
camisa18197;43.76;22;6;4;3;5
camisa18198;30.15;16;17;4;4;2
camisa18199;47.18;29;18;4;3;2
camisa18200;42.89;13;15;1;3;4
camisa18201;37.84;47;18;2;3;5
camisa18202;37.12;16;1;1;3;5
camisa18203;29.55;46;3;5;5;2
camisa18204;46.56;33;3;1;2;1
camisa18205;33.81;45;15;5;3;1
camisa18206;45.21;48;4;5;3;2
camisa18207;45.73;15;10;3;5;5
camisa18208;21.65;26;7;2;4;4
camisa18209;42.66;41;10;1;4;1
camisa18210;21.95;5;14;3;5;1
camisa18211;41.26;50;4;2;2;1
camisa18212;48.19;32;19;2;5;3
camisa18213;30.52;10;2;3;2;4
camisa18214;34.89;32;4;4;4;1
camisa18215;49.96;14;13;1;3;1
camisa18216;24.37;24;8;4;5;2
camisa18217;30.79;33;6;2;5;3
camisa18218;48.87;24;4;1;2;4
camisa18219;41.07;7;15;1;5;4
camisa18220;21.79;10;9;4;3;1
camisa18221;45.73;38;9;2;4;5
camisa18222;22.25;43;16;2;1;3
camisa18223;22.36;17;7;2;5;4
camisa18224;44.0;12;8;4;3;4
camisa18225;44.2;15;5;5;2;5
camisa18226;35.93;40;13;5;4;3
camisa18227;25.95;48;7;5;1;2
camisa18228;31.22;16;6;2;5;3
camisa18229;43.69;32;11;5;3;2
camisa18230;23.78;6;16;4;4;3
camisa18231;40.76;43;19;2;1;3
camisa18232;23.52;17;13;1;4;1
camisa18233;32.43;30;2;5;3;1
camisa18234;28.16;11;18;4;5;3
camisa18235;37.17;12;7;5;2;2
camisa18236;36.2;29;7;5;4;2
camisa18237;46.0;48;7;1;4;1
camisa18238;40.19;49;18;1;3;5
camisa18239;32.58;30;18;5;5;5
camisa18240;34.47;8;3;4;5;3
camisa18241;32.64;7;18;3;2;4
camisa18242;46.53;28;7;3;1;5
camisa18243;35.31;47;14;1;3;5
