nome;valor_venda;quantidade;id_categoria
produto17674;4579.55;49;7
produto17675;1049.3;15;18
produto17676;3310.28;4;11
produto17677;3279.87;28;13
produto17678;4634.58;31;6
produto17679;611.24;48;8
produto17680;2701.34;22;13
produto17681;2641.54;6;3
produto17682;3832.97;20;14
produto17683;3386.29;14;3
produto17684;1543.58;28;5
produto17685;114.87;18;4
produto17686;560.2;29;15
produto17687;98.01;13;9
produto17688;3179.43;45;17
produto17689;843.41;22;4
produto17690;4054.11;20;18
produto17691;1514.6;21;11
produto17692;4914.76;49;4
produto17693;4471.89;21;10
produto17694;4373.76;28;5
produto17695;3244.86;41;8
produto17696;2482.7;14;6
produto17697;3350.56;8;11
produto17698;991.78;16;18
produto17699;2243.21;30;18
produto17700;319.98;35;2
produto17701;254.97;15;16
produto17702;1857.03;32;19
produto17703;4456.78;50;11
produto17704;1977.22;24;3
produto17705;4589.44;35;10
produto17706;3526.21;41;4
produto17707;4793.35;33;16
produto17708;2792.54;29;2
produto17709;3398.92;5;19
produto17710;3926.23;35;11
produto17711;4254.79;2;4
produto17712;1115.8;38;11
produto17713;4706.24;7;2
produto17714;2499.06;30;4
produto17715;884.89;14;18
produto17716;4118.21;11;15
produto17717;3611.24;13;19
produto17718;2282.29;36;10
produto17719;1126.79;10;10
produto17720;1094.69;20;7
produto17721;3791.74;34;5
produto17722;3329.76;29;13
produto17723;1354.78;9;14
produto17724;1912.33;9;15
produto17725;4562.38;12;9
produto17726;2637.56;32;7
produto17727;3625.76;41;5
produto17728;3939.99;1;8
produto17729;4182.64;34;17
produto17730;778.62;37;18
produto17731;2414.71;5;1
produto17732;2176.73;14;17
produto17733;165.54;6;3
produto17734;4520.72;11;6
produto17735;1323.58;38;20
produto17736;3170.74;6;18
produto17737;608.46;8;1
produto17738;2746.95;25;4
produto17739;4240.11;32;11
produto17740;2390.57;43;12
produto17741;4144.61;36;11
produto17742;2256.34;32;10
produto17743;2796.21;50;8
produto17744;2224.01;31;9
produto17745;463.93;1;6
produto17746;4518.56;35;8
produto17747;202.91;36;20
produto17748;2070.57;50;20
produto17749;3129.75;44;12
produto17750;844.37;38;6
produto17751;4213.61;36;7
produto17752;906.89;21;16
produto17753;825.74;4;15
produto17754;200.23;23;14
produto17755;874.0;38;16
produto17756;3720.49;34;11
produto17757;4609.95;40;3
produto17758;4093.87;41;14
produto17759;1107.54;25;9
produto17760;4575.13;26;5
produto17761;4713.01;32;19
produto17762;2942.21;6;18
produto17763;3717.66;41;17
produto17764;3595.26;50;8
produto17765;4025.59;11;8
produto17766;1606.5;49;5
produto17767;3425.7;16;3
produto17768;264.61;34;8
produto17769;4243.11;14;19
produto17770;4698.13;38;2
produto17771;3757.66;22;2
produto17772;1677.71;48;11
produto17773;3855.06;39;20
produto17774;1583.95;20;15
produto17775;3056.7;12;9
produto17776;3146.28;15;2
produto17777;3957.8;33;15
produto17778;1340.61;19;20
produto17779;3175.21;39;5
produto17780;660.03;17;7
produto17781;3649.94;15;3
produto17782;3717.22;39;11
produto17783;2299.86;9;6
produto17784;1302.48;7;20
produto17785;2942.89;38;9
produto17786;1438.83;46;2
produto17787;4993.77;39;7
produto17788;3289.99;40;12
produto17789;1800.89;29;20
produto17790;1263.71;24;1
produto17791;604.84;21;20
produto17792;3313.54;33;8
produto17793;3813.38;10;5
produto17794;4784.71;47;3
produto17795;336.82;35;14
produto17796;2485.97;16;4
produto17797;1460.18;23;9
produto17798;2119.34;3;14
produto17799;170.33;28;8
produto17800;2199.21;7;12
produto17801;3496.91;49;15
produto17802;4223.65;40;6
produto17803;3352.87;14;11
produto17804;2274.54;7;12
produto17805;2680.09;27;14
produto17806;3498.17;37;16
produto17807;156.94;3;5
produto17808;3486.58;48;15
produto17809;2130.57;50;16
produto17810;2645.53;40;11
produto17811;4041.64;8;20
produto17812;2830.5;49;14
produto17813;1641.73;8;5
produto17814;3569.98;18;20
produto17815;2430.52;42;6
produto17816;96.37;30;17
produto17817;3603.45;8;17
produto17818;4981.62;48;6
produto17819;3988.31;43;2
produto17820;4871.89;42;4
produto17821;1551.43;47;8
produto17822;1487.5;8;20
produto17823;3825.53;2;15
produto17824;1462.33;12;14
produto17825;3267.77;10;11
produto17826;1751.79;35;8
produto17827;4658.36;36;1
produto17828;591.66;32;18
produto17829;897.88;46;20
produto17830;3869.04;34;6
produto17831;4794.17;14;15
produto17832;903.52;44;8
produto17833;4346.58;32;13
produto17834;2182.78;49;7
produto17835;3408.24;19;7
produto17836;2453.89;2;12
produto17837;4905.53;32;6
produto17838;4119.78;40;12
produto17839;688.75;50;12
produto17840;1088.52;46;7
produto17841;446.0;34;13
produto17842;3319.43;5;16
produto17843;2820.29;14;11
produto17844;1424.62;39;2
produto17845;1431.56;28;17
produto17846;2496.33;25;7
produto17847;1002.88;34;16
produto17848;3134.74;23;15
produto17849;3766.13;31;20
produto17850;1070.06;11;18
produto17851;88.95;40;12
produto17852;107.96;24;9
produto17853;1222.7;40;14
produto17854;3738.97;2;18
produto17855;3383.84;25;15
produto17856;1546.4;24;8
produto17857;3783.53;16;11
produto17858;4942.06;31;19
produto17859;2937.63;14;19
produto17860;2739.72;30;14
produto17861;1741.01;15;7
produto17862;1404.27;19;7
produto17863;187.09;17;2
produto17864;1880.41;17;11
produto17865;1827.3;43;1
produto17866;3682.84;50;16
produto17867;4451.09;15;15
produto17868;4288.75;35;14
produto17869;4711.31;44;10
produto17870;3633.89;45;8
produto17871;1278.24;8;3
produto17872;4508.38;29;13
produto17873;3805.58;17;5
produto17874;3716.82;21;5
produto17875;2698.51;27;9
produto17876;187.53;2;14
produto17877;1606.72;29;7
produto17878;3038.58;42;12
produto17879;2231.85;3;5
produto17880;3057.23;28;2
produto17881;1377.73;50;15
produto17882;1971.99;42;6
produto17883;1396.25;31;16
produto17884;3964.09;23;16
produto17885;147.25;9;13
produto17886;4983.37;15;20
produto17887;3507.93;28;3
produto17888;1350.45;27;15
produto17889;2578.34;12;17
produto17890;4614.57;36;12
produto17891;252.18;43;3
produto17892;4267.81;22;20
produto17893;964.78;9;3
produto17894;1496.87;43;15
produto17895;1695.55;28;13
produto17896;991.77;37;7
produto17897;900.56;24;19
produto17898;1468.4;5;5
produto17899;122.79;23;17
produto17900;4559.91;46;2
produto17901;417.8;30;15
produto17902;179.66;49;11
produto17903;3364.12;22;7
produto17904;4850.45;47;18
produto17905;1995.09;16;7
produto17906;98.36;39;16
produto17907;4525.75;43;11
produto17908;732.61;50;19
produto17909;821.06;9;5
produto17910;2073.12;14;8
produto17911;585.98;26;20
produto17912;4821.92;26;5
produto17913;4157.44;14;17
produto17914;3493.31;3;11
produto17915;2613.62;15;5
produto17916;4553.09;27;5
produto17917;4570.41;50;5
produto17918;4710.86;10;13
produto17919;1947.25;45;17
produto17920;2249.17;14;2
produto17921;3375.18;38;6
produto17922;1040.72;10;16
produto17923;4361.37;6;8
produto17924;2390.98;38;6
produto17925;734.71;12;6
produto17926;4138.63;48;20
produto17927;388.24;41;20
produto17928;2553.21;36;1
produto17929;2533.36;48;4
produto17930;2427.09;26;17
produto17931;3889.0;25;2
produto17932;4460.21;49;19
produto17933;525.48;46;18
produto17934;1940.47;11;18
produto17935;1890.14;25;14
produto17936;2706.66;24;7
produto17937;3059.91;39;14
produto17938;703.91;44;9
produto17939;1735.99;14;12
produto17940;1452.29;8;1
produto17941;750.48;20;4
produto17942;1199.9;19;20
produto17943;4009.29;10;6
produto17944;1191.99;7;16
produto17945;3470.67;13;3
produto17946;918.1;1;20
produto17947;2785.82;20;20
produto17948;4784.41;50;20
produto17949;4339.04;42;15
produto17950;1906.06;15;10
produto17951;1478.59;48;18
produto17952;2148.42;27;5
produto17953;3568.81;31;16
produto17954;2317.34;27;15
produto17955;3702.74;18;18
produto17956;1856.78;40;9
produto17957;45.65;20;14
produto17958;3239.02;35;11
produto17959;3095.46;44;13
produto17960;4783.44;36;1
produto17961;4037.67;10;14
produto17962;624.46;30;10
produto17963;1328.79;49;6
produto17964;287.83;8;1
produto17965;2340.93;26;8
produto17966;1377.58;19;2
produto17967;366.84;30;13
produto17968;706.76;18;5
produto17969;1489.53;28;3
produto17970;3374.57;45;3
produto17971;546.46;32;6
produto17972;577.91;17;19
produto17973;4781.36;31;17
produto17974;4654.9;21;12
produto17975;2379.92;46;16
produto17976;4334.67;36;8
produto17977;730.6;17;2
produto17978;4034.82;38;4
produto17979;699.23;19;16
produto17980;2449.98;14;8
produto17981;129.37;7;2
produto17982;768.16;19;4
produto17983;4372.01;48;2
produto17984;4023.33;10;11
produto17985;2329.66;32;1
produto17986;3723.02;18;18
produto17987;149.07;11;12
produto17988;3049.71;2;17
produto17989;91.84;21;10
produto17990;2248.0;22;12
produto17991;1436.0;28;19
produto17992;2543.99;47;18
produto17993;2680.43;25;15
produto17994;2688.93;12;12
produto17995;2309.97;31;16
produto17996;1483.14;3;9
produto17997;3181.05;36;18
produto17998;1737.71;13;11
produto17999;1711.16;9;9
produto18000;4919.51;27;17
produto18001;4802.46;39;6
produto18002;2466.31;44;1
produto18003;3246.86;27;14
produto18004;4762.17;26;20
produto18005;3867.04;1;5
produto18006;1489.71;12;17
produto18007;1106.28;20;6
produto18008;4368.41;17;4
produto18009;623.23;5;15
produto18010;483.25;37;5
produto18011;3593.63;33;16
produto18012;2572.0;35;2
produto18013;2695.43;37;15
produto18014;691.21;29;9
produto18015;3884.54;11;11
produto18016;4813.29;33;4
produto18017;117.71;5;17
produto18018;3898.68;21;10
produto18019;4380.78;27;15
produto18020;717.81;33;14
produto18021;652.94;21;8
produto18022;1982.43;36;11
produto18023;1265.64;10;16
produto18024;4153.98;26;6
produto18025;694.56;16;10
produto18026;1187.93;20;2
produto18027;1831.49;19;3
produto18028;4775.01;46;8
produto18029;2018.1;47;16
produto18030;82.9;42;2
produto18031;1387.67;38;18
produto18032;1075.54;6;20
produto18033;1734.94;45;11
produto18034;1575.33;38;16
produto18035;3262.0;28;14
produto18036;2386.53;4;13
produto18037;102.43;36;4
produto18038;3236.86;30;15
produto18039;2157.05;32;4
produto18040;2408.26;7;10
produto18041;4338.34;44;13
produto18042;720.34;41;18
produto18043;3441.03;30;20
produto18044;134.77;19;7
produto18045;4276.52;32;19
produto18046;1659.11;19;8
produto18047;3136.4;26;19
produto18048;3119.1;38;16
produto18049;2341.72;49;4
produto18050;3460.18;28;9
produto18051;3755.07;24;1
produto18052;2220.95;5;12
produto18053;732.49;19;4
produto18054;42.03;8;2
produto18055;2679.52;13;11
produto18056;3530.33;48;1
produto18057;4532.29;8;3
produto18058;3742.39;47;15
produto18059;4192.81;40;19
produto18060;3605.08;2;19
produto18061;1801.12;34;16
produto18062;3932.75;10;18
produto18063;2955.29;49;20
produto18064;4973.68;2;6
produto18065;3468.97;13;19
produto18066;1936.35;24;1
produto18067;2368.27;22;14
produto18068;2728.0;11;12
produto18069;2692.68;40;16
produto18070;4243.42;41;6
produto18071;3598.57;26;13
produto18072;1971.38;1;2
produto18073;3504.53;16;12
produto18074;4878.5;34;15
produto18075;1526.47;11;3
produto18076;335.03;34;5
produto18077;451.23;43;5
produto18078;2449.13;6;13
produto18079;2126.82;6;14
produto18080;715.58;30;18
produto18081;4096.71;47;11
produto18082;4031.86;42;5
produto18083;4465.52;45;4
produto18084;1963.83;43;12
produto18085;3131.54;11;5
produto18086;1853.98;49;12
produto18087;3446.57;10;10
produto18088;3111.3;24;11
produto18089;2790.36;9;14
produto18090;176.98;40;1
produto18091;2644.87;15;16
produto18092;1979.0;49;5
produto18093;2330.37;37;10
produto18094;3480.36;29;11
produto18095;2191.44;33;7
produto18096;4728.19;4;15
produto18097;272.16;21;11
produto18098;4615.12;14;2
produto18099;2542.03;43;20
produto18100;313.36;23;3
produto18101;1601.57;21;1
produto18102;4405.46;20;2
produto18103;1239.74;36;17
produto18104;1932.21;25;8
produto18105;3783.85;3;20
produto18106;1650.43;8;5
produto18107;2807.1;9;6
produto18108;2874.57;16;7
produto18109;1882.64;36;1
produto18110;2276.34;19;6
produto18111;376.26;3;4
produto18112;3186.36;27;18
produto18113;2584.0;8;16
produto18114;4111.78;50;6
produto18115;4090.84;4;13
produto18116;4991.87;11;13
produto18117;1182.06;43;16
produto18118;887.24;46;1
produto18119;4245.61;3;3
produto18120;715.08;25;15
produto18121;4306.27;34;12
produto18122;3977.33;2;9
produto18123;1633.32;45;17
produto18124;390.1;6;19
produto18125;3077.72;18;14
produto18126;1262.26;42;20
produto18127;669.96;32;10
produto18128;3643.98;13;18
produto18129;1558.38;13;19
produto18130;1335.16;43;8
produto18131;2081.89;27;15
produto18132;4509.6;13;6
produto18133;4964.21;21;2
produto18134;4516.48;14;14
produto18135;2327.88;41;20
produto18136;4556.62;30;17
produto18137;3693.73;49;14
produto18138;528.7;1;19
produto18139;2737.89;3;10
produto18140;4541.71;28;11
produto18141;4248.98;16;10
produto18142;4723.68;21;17
produto18143;2908.39;14;16
produto18144;4019.61;13;10
produto18145;4003.05;44;7
produto18146;2104.85;15;17
produto18147;4047.73;32;1
produto18148;133.77;32;12
produto18149;2916.0;47;15
produto18150;2224.64;40;5
produto18151;1266.53;31;4
produto18152;2474.61;1;18
produto18153;3007.57;9;18
produto18154;2240.6;4;16
produto18155;3762.88;4;17
produto18156;3014.5;33;13
produto18157;2964.18;40;3
produto18158;2623.15;3;18
produto18159;1325.22;2;6
produto18160;165.82;8;17
produto18161;2176.97;14;10
produto18162;2393.55;6;14
produto18163;4013.32;3;4
produto18164;244.87;41;7
produto18165;3503.02;49;13
produto18166;2027.2;2;3
produto18167;4245.1;33;2
produto18168;277.43;27;3
produto18169;3626.55;40;16
produto18170;369.72;27;9
produto18171;2692.83;2;1
produto18172;1077.93;43;3
produto18173;318.1;22;20
produto18174;2362.31;32;11
produto18175;4745.95;29;5
produto18176;1061.88;2;17
produto18177;3889.93;39;6
produto18178;1172.21;33;12
produto18179;946.75;22;2
produto18180;3677.36;46;12
produto18181;504.56;9;15
produto18182;4378.09;37;19
produto18183;1711.96;30;1
produto18184;3015.37;18;17
produto18185;185.8;18;6
produto18186;2774.78;1;12
produto18187;3665.12;1;12
produto18188;1994.73;38;16
produto18189;4371.62;33;9
produto18190;2115.82;14;12
produto18191;1455.92;42;1
produto18192;654.7;13;11
produto18193;2828.12;43;9
produto18194;3987.3;12;12
produto18195;3755.19;46;6
produto18196;4870.33;14;16
produto18197;2977.4;36;9
produto18198;3868.15;21;14
produto18199;4236.26;31;16
produto18200;2805.31;2;10
produto18201;1412.75;27;3
produto18202;2022.33;14;14
produto18203;1657.45;12;11
produto18204;646.3;24;5
produto18205;2205.8;18;6
produto18206;3249.36;42;14
produto18207;2812.13;20;18
produto18208;4059.58;33;1
produto18209;3275.21;42;3
produto18210;734.26;20;6
produto18211;139.84;35;17
produto18212;2949.05;11;13
produto18213;4680.95;5;17
produto18214;2458.46;8;18
produto18215;2058.86;14;12
produto18216;2131.42;32;19
produto18217;4482.53;25;12
produto18218;2817.08;46;5
produto18219;4601.56;50;7
produto18220;3210.61;27;10
produto18221;88.41;43;8
produto18222;1448.39;41;5
produto18223;2219.91;33;20
produto18224;1460.9;14;10
produto18225;2577.53;21;4
produto18226;3475.25;29;6
produto18227;917.34;24;10
produto18228;3765.94;49;3
produto18229;1190.42;34;17
produto18230;3148.61;24;17
produto18231;3889.68;41;6
produto18232;1857.13;6;2
produto18233;4947.9;6;16
produto18234;1601.19;21;6
produto18235;2702.2;37;15
produto18236;3738.38;42;11
produto18237;3696.4;4;12
produto18238;2112.65;15;12
produto18239;4334.59;37;11
produto18240;2214.88;27;16
produto18241;107.27;29;8
produto18242;3439.11;3;2
produto18243;950.84;40;19
produto18244;4714.63;48;11
produto18245;969.58;41;7
produto18246;627.33;27;11
produto18247;3463.08;1;17
produto18248;554.69;43;10
produto18249;1618.38;21;18
produto18250;2742.98;6;8
produto18251;4314.39;27;2
produto18252;3188.06;43;10
produto18253;4827.52;42;16
produto18254;517.39;7;20
produto18255;3750.75;47;4
produto18256;1529.11;33;10
produto18257;3749.14;1;13
produto18258;4948.27;26;3
produto18259;2673.81;41;6
produto18260;3958.85;34;5
produto18261;2177.73;28;2
produto18262;4717.58;28;5
produto18263;3292.03;33;12
produto18264;2662.61;2;5
produto18265;263.87;36;13
produto18266;3313.98;41;3
produto18267;224.75;2;7
produto18268;4447.66;20;19
produto18269;3454.78;33;19
produto18270;742.83;32;13
produto18271;3974.52;39;17
produto18272;989.09;44;2
produto18273;4797.3;15;17
produto18274;2654.15;7;17
produto18275;4959.41;47;11
produto18276;2660.22;29;13
produto18277;3644.91;25;3
produto18278;4971.15;44;19
produto18279;2433.26;31;4
produto18280;3819.04;2;1
produto18281;258.29;14;2
produto18282;4588.35;6;15
produto18283;4431.79;1;9
produto18284;2180.89;5;20
produto18285;4219.39;38;20
produto18286;4739.83;30;1
produto18287;1054.78;41;15
produto18288;2689.59;24;14
produto18289;2913.99;7;15
produto18290;2586.02;4;11
produto18291;4866.72;44;7
produto18292;303.05;22;8
produto18293;47.87;6;10
produto18294;3560.24;4;9
produto18295;127.77;41;9
produto18296;422.67;11;3
produto18297;1629.83;38;13
produto18298;4888.03;16;13
produto18299;3092.52;16;11
produto18300;425.39;40;20
produto18301;4745.3;49;19
produto18302;4713.69;17;10
produto18303;1918.31;42;7
produto18304;3665.67;17;14
produto18305;3262.01;35;19
produto18306;1003.18;12;1
produto18307;399.14;12;8
produto18308;4321.27;20;4
produto18309;4311.62;22;8
produto18310;4252.86;10;18
produto18311;3101.91;38;6
produto18312;1439.66;14;1
produto18313;1326.86;22;5
produto18314;3852.52;15;16
produto18315;1842.09;17;15
produto18316;3270.19;39;3
produto18317;1740.71;42;2
produto18318;3985.3;26;18
produto18319;2727.78;11;12
produto18320;2639.29;46;16
produto18321;1141.17;15;6
produto18322;2566.38;21;3
produto18323;2775.63;7;4
produto18324;4874.51;44;3
produto18325;2921.65;30;12
produto18326;582.58;14;8
produto18327;1547.04;40;11
produto18328;3754.39;18;13
produto18329;593.85;15;9
produto18330;496.6;12;9
produto18331;3859.91;47;20
produto18332;488.8;9;6
produto18333;2520.99;29;9
produto18334;637.95;34;4
produto18335;446.31;34;20
produto18336;1922.7;19;13
produto18337;3412.53;4;14
produto18338;549.32;10;5
produto18339;1999.2;46;8
produto18340;640.45;29;7
produto18341;3212.21;14;1
produto18342;1716.98;22;12
produto18343;4295.14;18;1
produto18344;1091.78;7;2
produto18345;2530.41;13;19
produto18346;4334.15;49;3
produto18347;3219.12;9;10
produto18348;3391.98;26;1
produto18349;272.95;49;9
produto18350;3988.69;4;15
produto18351;4717.29;16;2
produto18352;417.06;19;6
produto18353;1109.21;19;17
produto18354;4240.13;15;17
produto18355;2461.28;40;1
produto18356;1663.32;37;2
produto18357;1532.36;2;16
produto18358;2827.4;45;20
produto18359;3939.12;34;13
produto18360;607.42;2;3
produto18361;4483.38;18;5
produto18362;3816.43;37;18
produto18363;415.64;10;13
produto18364;775.98;25;17
produto18365;1818.84;19;12
produto18366;738.39;20;18
produto18367;2097.42;38;8
produto18368;3816.13;5;19
produto18369;2328.75;20;15
produto18370;1584.18;44;19
produto18371;2885.79;4;7
produto18372;4228.2;25;8
produto18373;1489.74;19;1
produto18374;2981.55;18;17
produto18375;2316.91;49;8
produto18376;925.42;2;17
produto18377;4307.36;47;15
produto18378;3120.84;10;7
produto18379;2937.54;13;3
produto18380;1497.25;29;12
produto18381;1329.99;11;5
produto18382;1177.88;13;4
produto18383;560.31;42;9
produto18384;500.26;49;17
produto18385;4001.93;11;10
produto18386;2920.89;29;13
produto18387;2522.61;14;7
produto18388;2037.84;39;1
produto18389;119.74;40;7
produto18390;222.85;48;16
produto18391;2070.27;6;2
produto18392;4713.44;4;1
produto18393;255.33;9;15
produto18394;81.22;38;12
produto18395;901.7;28;8
produto18396;3288.45;9;7
produto18397;2368.98;17;6
produto18398;3870.82;25;19
produto18399;1337.67;7;20
produto18400;3951.63;28;20
produto18401;4107.59;24;11
produto18402;3253.51;35;16
produto18403;4027.92;11;11
produto18404;4316.29;42;6
produto18405;83.39;45;2
produto18406;2175.58;49;14
produto18407;1532.43;49;18
produto18408;842.64;33;19
produto18409;4117.81;33;20
produto18410;2321.1;15;13
produto18411;1112.15;29;18
produto18412;78.26;14;2
produto18413;4678.3;23;14
produto18414;3913.27;26;16
produto18415;4127.84;34;15
produto18416;4937.85;42;13
produto18417;2620.75;4;12
produto18418;2097.2;42;11
produto18419;2703.63;16;9
produto18420;3182.26;13;13
produto18421;602.43;17;1
produto18422;2831.07;23;2
produto18423;2927.63;25;19
produto18424;3577.98;34;4
produto18425;1091.87;6;3
produto18426;2079.33;5;14
produto18427;2732.08;2;1
produto18428;1729.26;11;8
produto18429;4444.9;33;17
produto18430;1485.78;33;8
produto18431;4491.72;40;18
produto18432;2797.74;20;5
produto18433;2407.36;36;15
produto18434;4127.84;32;1
produto18435;1821.16;34;5
produto18436;39.64;48;3
produto18437;3974.54;49;6
produto18438;4194.7;20;2
produto18439;59.92;38;1
produto18440;2735.84;18;17
produto18441;1206.17;4;14
produto18442;3230.13;34;16
produto18443;1570.64;17;13
produto18444;3609.21;49;7
produto18445;3488.19;22;11
produto18446;327.84;24;13
produto18447;2100.09;10;15
produto18448;1358.43;42;6
produto18449;566.52;5;9
produto18450;508.79;15;8
produto18451;197.07;28;2
produto18452;2867.18;24;1
produto18453;2969.2;4;11
produto18454;1298.44;12;18
produto18455;3147.4;36;1
produto18456;3885.46;28;20
produto18457;898.04;47;16
produto18458;4028.02;42;19
produto18459;2106.21;15;5
produto18460;3552.77;41;14
produto18461;3204.96;37;14
produto18462;2474.36;46;1
produto18463;4231.37;18;14
produto18464;1867.42;5;17
produto18465;4935.47;7;3
produto18466;442.96;28;18
produto18467;4865.0;34;16
produto18468;4019.36;44;3
produto18469;3881.68;38;16
produto18470;2077.13;36;12
produto18471;2812.31;32;16
produto18472;2604.58;34;4
produto18473;2621.45;17;3
produto18474;2181.95;7;8
produto18475;2694.09;12;17
produto18476;3012.73;31;20
produto18477;4408.63;10;19
produto18478;721.57;27;9
produto18479;1258.04;29;2
produto18480;4458.15;36;7
produto18481;2876.35;23;20
produto18482;2748.02;42;12
produto18483;4219.78;15;2
produto18484;3963.07;39;5
produto18485;4133.55;41;15
produto18486;3000.96;31;3
produto18487;4071.54;14;5
produto18488;415.1;32;14
produto18489;3313.86;40;2
produto18490;1985.36;34;14
produto18491;52.45;47;11
produto18492;3459.6;50;2
produto18493;2282.89;50;6
produto18494;766.19;30;19
produto18495;3281.37;8;18
produto18496;414.84;35;15
produto18497;308.6;19;10
produto18498;2934.0;1;18
produto18499;1443.02;35;4
produto18500;810.18;15;11
produto18501;1200.96;8;17
produto18502;3944.96;11;2
produto18503;3814.98;9;3
produto18504;4242.41;50;18
produto18505;2111.78;10;9
produto18506;1670.72;7;19
produto18507;4869.94;6;1
produto18508;3439.61;17;15
produto18509;2299.75;2;14
produto18510;2933.29;44;3
produto18511;1473.04;36;6
produto18512;778.82;1;9
produto18513;2330.55;35;19
produto18514;4704.91;2;9
produto18515;4612.64;32;15
produto18516;682.96;47;2
produto18517;4498.85;42;5
produto18518;493.71;35;1
produto18519;4015.0;8;5
produto18520;128.91;35;7
produto18521;2283.78;7;7
produto18522;408.89;11;7
produto18523;382.33;39;20
produto18524;1027.28;40;10
produto18525;787.88;30;3
produto18526;2217.49;47;3
produto18527;3808.94;44;5
produto18528;2732.61;3;15
produto18529;1088.24;37;1
produto18530;789.58;31;4
produto18531;3798.63;12;3
produto18532;887.65;10;15
produto18533;2879.27;28;16
produto18534;96.69;9;7
produto18535;1450.99;15;7
produto18536;3595.79;33;8
produto18537;2738.39;20;19
produto18538;82.34;28;7
produto18539;2252.63;36;6
produto18540;4801.4;24;16
produto18541;4274.72;4;2
produto18542;2519.23;9;12
produto18543;3971.43;30;17
produto18544;1682.57;22;11
produto18545;4707.94;40;3
produto18546;1062.74;20;19
produto18547;4899.65;13;9
produto18548;4228.23;44;20
produto18549;513.21;44;6
produto18550;2804.63;19;19
produto18551;3679.33;6;2
produto18552;3877.36;46;20
produto18553;4639.05;27;11
produto18554;2394.01;46;1
produto18555;4242.0;33;3
produto18556;2857.77;23;9
produto18557;1927.06;31;20
produto18558;163.84;19;2
produto18559;3821.87;2;2
produto18560;1511.49;32;20
produto18561;2306.53;25;10
produto18562;1918.27;43;14
produto18563;1589.35;20;18
produto18564;426.4;1;19
produto18565;1711.27;3;18
produto18566;1994.16;43;3
produto18567;4657.94;42;5
produto18568;4896.08;3;20
produto18569;3156.76;7;20
produto18570;1617.12;9;3
produto18571;3994.01;5;17
produto18572;1774.46;39;13
produto18573;2523.18;9;14
produto18574;4559.26;36;3
produto18575;3554.49;21;1
produto18576;2892.56;31;7
produto18577;998.04;47;6
produto18578;112.22;6;1
produto18579;3671.36;13;15
produto18580;188.77;39;10
produto18581;1349.2;3;17
produto18582;4511.77;24;15
produto18583;4566.18;11;10
produto18584;1358.78;40;13
produto18585;2048.35;33;17
produto18586;4989.4;40;4
produto18587;4265.56;16;11
produto18588;1098.4;46;3
produto18589;1288.23;26;19
produto18590;3560.24;42;17
produto18591;2978.21;19;11
produto18592;1647.82;8;17
produto18593;2048.67;1;19
produto18594;3433.08;43;8
produto18595;3314.7;21;1
produto18596;4986.13;29;1
produto18597;3964.98;6;20
produto18598;534.1;44;10
produto18599;2484.81;30;1
produto18600;1003.83;30;19
produto18601;4942.23;22;6
produto18602;2025.39;3;7
produto18603;380.26;40;20
produto18604;4402.16;5;12
produto18605;1941.2;24;2
produto18606;3655.94;40;15
produto18607;1109.7;35;7
produto18608;3245.13;17;12
produto18609;3280.24;42;4
produto18610;1321.53;29;14
produto18611;2574.55;20;4
produto18612;900.44;28;6
produto18613;661.67;10;7
produto18614;1926.91;23;2
produto18615;2929.16;35;18
produto18616;599.78;46;1
produto18617;576.05;8;1
produto18618;2538.09;30;6
produto18619;2354.09;50;11
produto18620;3706.54;11;20
produto18621;4455.65;37;16
produto18622;4394.02;38;9
produto18623;32.75;8;1
produto18624;4801.84;42;15
produto18625;3019.7;37;2
produto18626;3799.47;12;7
produto18627;1877.93;14;10
produto18628;3657.14;12;11
produto18629;1012.38;9;5
produto18630;1890.56;24;15
produto18631;3414.0;5;8
produto18632;356.83;8;13
produto18633;1445.84;12;4
produto18634;445.14;24;13
produto18635;4910.15;43;3
produto18636;324.2;30;20
produto18637;676.42;27;3
produto18638;2435.77;5;17
produto18639;1739.95;42;12
produto18640;3675.53;47;9
produto18641;4151.64;35;11
produto18642;1145.1;47;15
produto18643;3976.72;50;5
produto18644;1076.92;11;15
produto18645;1556.52;33;3
produto18646;787.46;8;15
produto18647;3757.75;47;16
produto18648;50.53;15;11
produto18649;1696.4;41;5
produto18650;2771.13;24;10
produto18651;2560.9;49;14
produto18652;144.65;43;11
produto18653;1848.73;50;14
produto18654;3314.11;6;15
produto18655;1595.58;31;13
produto18656;2608.82;29;16
produto18657;4129.2;40;10
produto18658;2118.13;17;14
produto18659;4988.56;4;3
produto18660;4588.53;22;7
produto18661;4075.99;24;17
produto18662;383.14;18;17
produto18663;3240.2;25;12
produto18664;954.89;15;9
produto18665;304.37;8;20
produto18666;2330.15;42;14
produto18667;1382.94;21;7
produto18668;2200.45;18;17
produto18669;4699.31;39;9
produto18670;216.04;24;14
produto18671;3231.65;48;5
produto18672;3386.79;10;9
produto18673;3239.69;8;4
produto18674;2615.77;48;15
produto18675;716.0;47;13
produto18676;2208.4;19;19
produto18677;3983.04;40;8
produto18678;2238.84;8;16
produto18679;2893.64;36;5
produto18680;3112.9;13;5
produto18681;1208.11;20;7
produto18682;4807.41;8;13
produto18683;4175.36;35;10
produto18684;3257.26;6;17
produto18685;2935.13;10;18
