nome;valor_venda;quantidade;id_categoria;litragem;altura;id_tipo_prancha
prancha21018;2896.22;39;13;7.29;9.36;6
prancha21019;3363.9;45;11;8.39;5.94;5
prancha21020;4190.48;16;17;5.22;8.36;6
prancha21021;2015.08;6;14;4.68;5.63;7
prancha21022;2946.62;16;11;4.33;1.78;5
prancha21023;3040.06;24;10;5.75;5.3;5
prancha21024;1191.84;37;15;3.69;6.56;6
prancha21025;3220.82;8;19;2.24;4.31;5
prancha21026;3779.11;47;15;3.84;3.48;3
prancha21027;1892.19;35;16;5.8;9.48;6
prancha21028;4238.13;17;4;1.95;6.72;4
prancha21029;2074.26;25;19;8.23;7.24;6
prancha21030;3648.06;15;6;4.44;5.15;3
prancha21031;4334.99;29;1;1.76;5.38;6
prancha21032;4037.27;7;15;2.2;9.88;5
prancha21033;2942.22;13;11;8.21;5.43;4
prancha21034;3938.58;47;7;8.43;4.35;2
prancha21035;2687.51;26;20;8.65;8.28;2
prancha21036;170.91;37;3;6.72;2.26;6
prancha21037;4055.87;12;20;1.88;5.76;7
prancha21038;3299.1;20;11;7.71;1.5;7
prancha21039;4231.2;30;15;9.32;9.35;2
prancha21040;1932.13;46;9;9.4;6.81;6
prancha21041;2770.7;30;7;5.03;9.16;1
prancha21042;1399.62;28;5;5.56;9.53;6
prancha21043;2755.85;49;20;2.06;4.51;5
prancha21044;181.34;3;13;6.17;4.34;6
prancha21045;4175.1;22;4;9.74;7.53;1
prancha21046;887.15;3;20;7.43;2.43;6
prancha21047;4220.33;30;12;5.06;5.15;1
prancha21048;571.22;4;14;7.61;5.74;3
prancha21049;1736.54;24;8;6.4;5.99;1
prancha21050;3285.54;13;13;9.85;4.22;6
prancha21051;4962.86;17;7;9.27;8.77;2
prancha21052;2770.92;35;5;7.49;2.92;1
prancha21053;3119.98;9;14;5.49;1.3;4
prancha21054;1441.55;44;15;7.64;2.02;6
prancha21055;4463.4;48;16;6.01;9.03;2
prancha21056;4155.73;9;15;9.09;4.37;1
prancha21057;3548.75;20;9;3.92;8.17;2
prancha21058;2867.09;32;13;8.51;7.2;6
prancha21059;3713.89;31;16;1.15;7.57;4
prancha21060;477.09;30;13;3.65;8.61;3
prancha21061;44.25;25;8;1.69;5.2;5
prancha21062;4176.85;36;14;9.51;8.94;2
prancha21063;2057.77;5;8;2.65;6.41;7
prancha21064;4941.01;5;13;4.51;1.41;3
prancha21065;2994.18;26;14;8.39;3.37;5
prancha21066;1043.38;38;11;2.89;9.54;3
prancha21067;1262.69;24;5;5.68;6.85;5
prancha21068;3827.63;19;17;4.81;1.63;1
prancha21069;4185.5;22;17;2.15;3.78;5
prancha21070;4326.63;21;1;7.39;3.84;5
prancha21071;3634.98;18;9;8.25;8.9;7
prancha21072;4574.87;5;3;6.87;2.97;4
prancha21073;894.3;39;15;9.09;1.89;3
prancha21074;3468.54;3;6;6.35;9.42;7
prancha21075;4198.93;31;14;9.73;9.75;7
prancha21076;987.86;34;12;9.6;5.17;6
prancha21077;1732.21;4;13;8.1;9.65;7
prancha21078;4178.45;5;8;6.42;9.92;3
prancha21079;3625.76;12;20;1.17;3.82;3
prancha21080;4390.38;27;6;8.39;2.01;5
prancha21081;1541.08;23;1;4.68;1.93;5
prancha21082;23.45;16;4;9.75;1.52;4
prancha21083;294.89;37;5;2.57;2.06;3
prancha21084;2779.15;45;13;9.74;5.13;1
prancha21085;1888.79;9;12;6.59;4.46;6
prancha21086;117.3;1;17;8.76;6.14;6
prancha21087;1732.47;31;12;8.2;9.83;1
prancha21088;447.26;10;16;9.11;4.6;3
prancha21089;3453.39;11;5;5.25;4.74;5
prancha21090;1762.55;33;14;3.2;2.1;6
prancha21091;3280.2;44;16;7.64;9.46;2
prancha21092;3007.46;1;18;3.87;7.11;1
prancha21093;3010.27;41;6;3.99;6.7;6
prancha21094;608.81;50;13;1.55;5.58;6
prancha21095;3464.07;11;2;2.55;7.67;6
prancha21096;1997.13;8;17;3.65;1.02;6
prancha21097;907.51;5;5;1.89;6.42;6
prancha21098;3527.29;12;14;2.9;3.36;7
prancha21099;330.99;34;4;2.28;4.52;5
prancha21100;965.16;38;17;9.38;2.57;3
prancha21101;199.95;35;20;2.76;7.86;4
prancha21102;930.5;49;6;4.51;9.73;2
prancha21103;3214.79;16;6;4.0;7.88;1
prancha21104;3823.29;22;2;6.88;8.43;2
prancha21105;376.14;41;8;8.24;3.69;6
prancha21106;1993.72;10;18;6.57;3.39;7
prancha21107;603.74;48;12;9.48;7.82;4
prancha21108;756.24;19;2;9.6;6.17;2
prancha21109;2041.72;16;14;1.03;5.28;7
prancha21110;1316.84;22;8;2.73;7.44;2
prancha21111;270.36;27;6;9.95;8.28;1
prancha21112;3333.38;18;8;6.7;2.41;3
prancha21113;1992.94;23;6;5.73;6.96;6
prancha21114;773.12;46;18;2.78;1.12;4
prancha21115;2438.08;17;2;8.64;2.89;2
prancha21116;3893.57;14;3;5.18;2.75;7
prancha21117;1051.17;20;7;3.96;2.89;4
prancha21118;2787.82;9;14;2.58;9.06;5
prancha21119;3478.34;48;7;2.64;1.31;6
prancha21120;3159.27;27;12;9.67;3.04;6
prancha21121;1170.42;35;18;9.01;8.35;5
prancha21122;3924.66;1;4;5.15;7.4;3
prancha21123;2649.15;23;18;1.02;3.99;6
prancha21124;235.0;21;15;9.84;6.88;5
prancha21125;1002.06;9;20;8.2;7.72;3
prancha21126;2161.76;2;12;5.45;8.95;7
prancha21127;1556.6;33;10;8.58;5.1;2
prancha21128;3882.16;24;2;6.2;5.11;5
prancha21129;416.16;29;12;8.97;1.46;6
prancha21130;2376.47;45;7;9.27;8.38;1
prancha21131;1553.3;5;4;3.39;3.69;2
prancha21132;2188.17;42;3;7.29;5.3;1
prancha21133;2262.27;41;4;6.74;2.52;6
prancha21134;2619.2;12;20;7.33;4.81;7
prancha21135;281.27;10;18;4.17;9.89;4
prancha21136;942.37;36;10;1.54;8.24;1
prancha21137;821.95;30;19;8.58;2.63;5
prancha21138;1990.1;24;2;4.6;6.85;2
prancha21139;4847.27;27;13;4.06;8.08;6
prancha21140;4048.74;28;1;9.82;2.01;7
prancha21141;4319.89;18;17;1.2;7.42;5
prancha21142;2203.53;22;10;9.11;5.25;3
prancha21143;2228.26;12;1;3.93;7.05;7
prancha21144;1512.76;37;7;2.62;6.12;2
prancha21145;4851.44;6;14;9.09;9.0;5
prancha21146;4082.55;18;11;1.75;1.31;4
prancha21147;1360.12;46;6;9.8;2.5;3
prancha21148;1662.06;44;7;9.16;6.02;3
prancha21149;2776.12;17;7;5.19;5.94;1
prancha21150;2619.65;7;9;4.97;1.48;1
prancha21151;384.52;2;1;4.44;4.24;3
prancha21152;169.77;28;18;5.2;5.77;6
prancha21153;2931.28;26;10;1.13;4.25;7
prancha21154;495.98;37;19;3.09;2.69;2
prancha21155;3756.25;22;12;1.5;1.38;3
prancha21156;702.49;22;6;6.86;7.84;7
prancha21157;2015.17;7;7;2.75;1.92;7
prancha21158;4326.61;19;19;5.37;9.0;2
prancha21159;2774.73;44;2;3.05;9.78;7
prancha21160;4714.46;19;7;9.17;7.65;6
prancha21161;4447.57;1;12;7.43;9.23;2
prancha21162;1478.01;28;4;8.44;1.16;1
prancha21163;626.08;24;11;6.88;6.89;4
prancha21164;1665.89;25;2;7.77;5.27;4
prancha21165;4428.04;38;19;2.81;9.81;2
prancha21166;3522.2;43;4;9.24;6.7;1
prancha21167;2961.33;29;8;1.62;1.83;1
prancha21168;3466.97;18;8;3.95;8.38;2
prancha21169;323.31;38;2;1.25;4.64;5
prancha21170;564.84;14;16;1.25;8.76;5
prancha21171;1396.04;17;15;2.29;7.97;2
prancha21172;4150.58;17;11;5.43;8.51;6
prancha21173;1301.6;32;14;9.91;4.17;7
prancha21174;2775.39;39;2;2.17;1.73;1
prancha21175;159.5;13;13;7.73;6.03;5
prancha21176;1562.34;13;7;9.6;2.48;7
prancha21177;969.47;33;20;9.71;1.78;4
prancha21178;2746.41;7;15;8.44;1.85;5
prancha21179;3631.59;38;17;8.38;6.05;6
prancha21180;4061.72;19;16;2.43;7.54;5
prancha21181;2533.0;5;10;6.73;8.19;2
prancha21182;4316.11;32;6;3.07;8.34;1
prancha21183;2022.19;22;6;6.3;8.32;7
prancha21184;2651.6;40;3;2.95;9.59;7
prancha21185;2809.01;21;4;6.4;3.53;5
prancha21186;4600.14;31;20;3.7;7.47;7
prancha21187;2906.68;37;19;5.68;5.5;1
prancha21188;4581.89;36;16;4.13;9.75;1
prancha21189;3805.62;29;7;6.84;7.33;6
prancha21190;2755.72;29;13;7.35;3.97;5
prancha21191;3177.05;4;8;2.33;6.01;7
prancha21192;2666.05;19;2;5.05;3.14;1
prancha21193;1005.04;5;19;9.7;1.42;5
prancha21194;3518.43;14;6;1.17;6.2;2
prancha21195;3844.74;9;3;5.86;8.27;2
prancha21196;4112.97;5;19;8.77;3.33;4
prancha21197;1391.97;23;11;4.11;9.66;3
prancha21198;1487.09;34;19;3.86;7.06;1
prancha21199;4474.86;9;1;3.79;5.91;4
prancha21200;3650.66;29;7;1.28;2.3;1
prancha21201;3280.53;34;8;2.74;5.32;3
prancha21202;656.83;34;15;6.38;8.92;3
prancha21203;2530.77;34;7;9.94;4.26;4
prancha21204;3239.59;17;15;3.45;2.43;7
prancha21205;4076.49;13;8;1.26;5.99;3
prancha21206;1058.54;33;1;8.41;4.3;1
prancha21207;2695.92;42;14;8.98;2.11;1
prancha21208;801.47;12;12;8.27;2.94;1
prancha21209;1559.57;18;18;9.42;1.02;5
prancha21210;1717.23;32;6;5.27;8.49;2
prancha21211;4298.25;10;4;8.3;5.61;7
prancha21212;3727.5;15;17;2.28;9.24;4
prancha21213;3226.98;17;16;5.13;9.95;7
prancha21214;4493.37;17;17;8.08;1.95;7
prancha21215;1405.94;43;3;9.47;2.31;7
prancha21216;2692.06;48;17;5.71;4.31;5
prancha21217;4989.12;24;6;3.17;5.57;3
prancha21218;135.87;46;15;5.02;6.25;3
prancha21219;2426.31;42;7;9.39;2.84;6
prancha21220;1891.08;28;15;6.25;1.32;3
prancha21221;1462.87;43;19;6.58;6.64;2
prancha21222;1702.58;33;4;2.91;7.45;3
prancha21223;1781.76;24;6;3.98;2.27;2
prancha21224;4402.14;43;20;4.91;5.25;4
prancha21225;4201.33;16;16;4.49;6.4;2
prancha21226;4480.34;5;9;6.68;8.47;4
prancha21227;3946.83;4;14;4.01;9.68;5
prancha21228;2528.53;26;5;3.5;2.77;5
prancha21229;3567.19;22;13;7.62;7.83;4
prancha21230;4673.29;23;18;4.92;3.64;3
prancha21231;4034.76;16;9;7.35;9.14;2
prancha21232;2584.12;24;13;6.69;5.42;6
prancha21233;4771.29;21;12;4.24;5.87;6
prancha21234;4397.57;44;8;6.7;6.66;4
prancha21235;131.3;25;8;2.75;4.44;5
prancha21236;170.18;46;10;2.82;7.33;3
prancha21237;4799.74;9;18;5.57;6.37;4
prancha21238;2840.56;19;8;6.57;3.37;4
prancha21239;2414.53;45;9;5.51;1.5;4
prancha21240;3184.21;39;20;7.19;5.48;3
prancha21241;4348.65;50;1;1.64;6.67;4
prancha21242;165.19;20;18;7.0;6.96;7
prancha21243;1196.36;4;2;1.47;8.37;3
prancha21244;859.17;17;12;5.69;8.63;4
prancha21245;487.86;10;2;2.3;5.54;2
prancha21246;2633.88;43;3;9.35;8.76;6
prancha21247;713.67;34;3;6.84;1.61;2
prancha21248;3528.17;46;20;6.23;5.26;5
prancha21249;2267.64;17;15;2.61;4.16;6
prancha21250;247.22;50;5;1.72;9.54;3
prancha21251;996.01;18;2;7.76;8.34;3
prancha21252;1023.82;11;12;8.13;4.02;7
prancha21253;4937.41;41;8;1.09;6.37;1
prancha21254;1256.12;14;7;9.35;6.32;7
prancha21255;754.61;15;5;5.57;1.51;1
prancha21256;1973.79;14;13;5.9;7.82;7
prancha21257;2973.04;50;15;5.03;3.36;3
prancha21258;3966.56;13;6;1.9;1.37;2
prancha21259;2046.76;34;16;9.97;5.42;6
prancha21260;1625.16;18;12;5.92;2.7;1
prancha21261;2265.79;46;13;1.54;3.46;1
prancha21262;3561.2;6;17;9.69;6.53;5
prancha21263;4437.52;40;9;5.2;2.77;2
prancha21264;1654.71;42;1;7.82;7.38;1
prancha21265;4519.1;8;6;4.55;2.08;3
prancha21266;1769.42;39;14;1.19;6.55;6
prancha21267;3770.07;1;12;2.78;6.97;5
prancha21268;3810.68;50;7;7.16;8.9;6
prancha21269;4273.27;33;16;1.72;7.78;4
prancha21270;2491.7;25;13;6.23;7.18;2
prancha21271;3921.81;42;13;9.38;3.61;2
prancha21272;2199.95;21;20;7.39;8.38;5
prancha21273;223.3;27;16;7.93;3.65;5
prancha21274;50.21;17;11;2.56;9.88;2
prancha21275;4536.82;5;8;7.09;1.88;4
prancha21276;4734.37;33;8;9.81;4.72;7
prancha21277;1471.03;16;9;5.14;9.56;4
prancha21278;3687.13;45;20;2.44;1.34;3
prancha21279;2152.76;23;9;9.81;3.51;1
prancha21280;4687.43;31;5;4.73;9.6;7
prancha21281;4957.04;43;12;6.21;5.54;3
prancha21282;3099.46;38;3;7.89;8.08;3
prancha21283;4183.13;15;17;8.47;1.12;1
prancha21284;2859.27;10;14;2.52;2.34;2
prancha21285;4204.35;3;3;6.65;6.0;6
prancha21286;2962.8;5;15;1.97;2.9;1
prancha21287;3154.54;2;2;2.59;3.66;1
prancha21288;1925.95;22;4;1.9;8.23;4
prancha21289;4333.65;33;18;9.27;7.87;7
prancha21290;314.57;22;14;2.56;8.62;4
prancha21291;1173.87;12;9;3.55;7.62;3
prancha21292;634.51;2;3;9.71;9.25;3
prancha21293;3012.58;23;8;9.96;6.41;5
prancha21294;1099.51;2;15;3.71;4.68;3
prancha21295;1751.08;47;9;2.68;3.46;6
prancha21296;3312.77;11;11;8.05;2.64;7
prancha21297;1046.96;36;10;3.26;6.04;4
prancha21298;4377.08;6;1;7.19;2.9;1
prancha21299;4977.22;25;10;3.14;8.72;1
prancha21300;2950.29;39;2;6.0;4.06;4
prancha21301;4596.33;39;17;2.41;5.84;7
prancha21302;3727.54;18;15;3.13;9.53;4
prancha21303;82.34;39;7;5.61;1.86;4
prancha21304;3581.67;37;12;7.19;3.84;7
prancha21305;4636.5;8;11;8.48;2.87;3
prancha21306;2387.38;40;10;4.03;5.3;2
prancha21307;4580.14;5;13;3.77;1.67;6
prancha21308;843.81;19;17;4.92;7.19;7
prancha21309;4459.3;3;18;9.92;1.13;6
prancha21310;1836.36;30;14;5.88;2.84;2
prancha21311;4524.26;33;7;8.51;6.04;2
prancha21312;551.24;27;15;5.74;7.59;3
prancha21313;4368.08;3;11;6.49;8.52;1
prancha21314;3254.59;2;7;6.11;6.34;1
prancha21315;1038.37;40;13;1.38;5.62;4
prancha21316;2406.06;8;1;6.02;4.28;5
prancha21317;4225.37;20;6;6.78;5.6;4
prancha21318;2121.45;24;5;9.61;6.99;4
prancha21319;3240.41;15;11;7.32;8.42;2
prancha21320;893.8;48;3;1.06;6.16;2
prancha21321;524.59;17;1;2.63;5.1;6
prancha21322;3381.83;17;4;2.35;9.19;6
prancha21323;4430.96;24;3;4.33;6.38;7
prancha21324;564.46;7;19;5.51;6.29;6
prancha21325;567.32;27;20;4.13;1.26;7
prancha21326;706.17;24;9;6.78;7.6;4
prancha21327;511.03;50;13;5.69;1.57;5
prancha21328;3463.74;39;1;1.87;8.65;1
prancha21329;2636.04;45;6;2.06;8.83;6
prancha21330;3346.15;38;14;8.93;3.44;3
prancha21331;1002.2;16;9;2.48;8.09;1
prancha21332;764.46;19;12;7.17;8.75;1
prancha21333;1962.01;31;4;6.08;6.2;3
prancha21334;3520.46;35;6;9.09;3.38;1
prancha21335;2608.69;46;20;7.3;6.23;5
prancha21336;3589.69;46;10;5.96;6.06;1
prancha21337;687.2;30;3;3.88;9.97;6
prancha21338;2724.88;8;1;1.9;2.01;6
prancha21339;4110.85;45;9;4.81;2.11;1
prancha21340;70.81;15;9;8.39;4.49;1
prancha21341;3652.1;13;3;1.84;4.64;3
prancha21342;1277.62;23;9;4.49;2.14;5
prancha21343;3980.68;35;9;4.18;3.48;4
prancha21344;3526.84;34;1;1.17;1.89;1
prancha21345;1143.34;32;7;2.54;9.84;6
prancha21346;177.65;1;18;8.26;3.16;3
prancha21347;2806.14;12;12;9.79;1.74;5
prancha21348;4382.16;45;9;9.6;9.94;6
prancha21349;2389.07;47;18;7.37;4.35;1
prancha21350;1427.76;2;17;8.09;7.45;1
prancha21351;4026.06;33;18;6.41;8.63;2
prancha21352;2068.4;39;7;3.05;9.68;1
prancha21353;3202.01;37;12;1.21;1.57;5
prancha21354;4677.94;16;12;8.94;3.22;6
prancha21355;3013.98;25;11;6.34;9.42;4
prancha21356;2863.08;43;13;5.28;1.63;2
prancha21357;433.18;10;2;3.08;3.6;2
prancha21358;3914.72;10;9;4.04;9.52;7
prancha21359;192.72;33;6;1.64;4.25;1
prancha21360;4814.64;32;8;2.72;7.95;2
prancha21361;2851.33;18;12;9.71;6.47;4
prancha21362;702.52;14;10;8.61;1.69;5
prancha21363;4172.44;20;13;8.72;6.36;3
prancha21364;2253.51;16;17;3.46;1.11;7
prancha21365;3479.76;33;20;4.45;1.06;5
prancha21366;2215.32;30;18;1.43;3.37;2
prancha21367;1463.29;24;8;5.17;6.61;2
prancha21368;3104.93;34;8;2.04;6.56;4
prancha21369;4643.59;23;4;5.32;4.76;3
prancha21370;4675.01;28;19;1.99;8.46;4
prancha21371;3047.45;32;8;8.53;3.67;4
prancha21372;576.33;2;16;8.99;2.24;7
prancha21373;714.86;23;8;8.89;2.93;4
prancha21374;1472.57;38;3;4.91;7.09;7
prancha21375;3213.71;15;3;9.85;5.34;4
prancha21376;1067.03;50;13;5.36;8.99;4
prancha21377;3072.45;47;16;6.15;9.65;3
prancha21378;568.79;30;7;9.43;5.04;5
prancha21379;3125.88;47;16;3.77;6.66;5
prancha21380;4399.51;45;20;7.6;2.04;2
prancha21381;2039.99;49;9;5.6;4.54;7
prancha21382;4845.71;31;13;3.76;1.68;2
prancha21383;2406.09;36;16;7.58;4.5;6
prancha21384;1799.61;5;11;8.17;4.32;3
prancha21385;3739.67;18;18;8.0;1.58;4
prancha21386;3017.38;49;20;2.6;2.54;5
prancha21387;1535.33;43;12;7.65;9.91;3
prancha21388;2949.05;50;16;4.75;2.12;2
prancha21389;2080.23;45;8;1.21;7.77;6
prancha21390;1985.0;30;17;9.68;7.59;5
prancha21391;4829.27;46;13;6.06;9.12;6
prancha21392;952.05;11;13;4.95;1.08;5
prancha21393;4419.26;3;12;4.45;6.91;2
prancha21394;2157.29;2;17;7.46;5.42;6
prancha21395;2134.06;47;13;6.97;6.61;4
prancha21396;1443.54;30;3;7.0;9.47;5
prancha21397;4119.25;12;4;3.35;8.09;1
prancha21398;2058.91;9;6;9.55;6.37;2
prancha21399;4647.82;18;7;1.34;4.74;6
prancha21400;4493.56;5;6;2.06;3.92;7
prancha21401;3182.14;20;13;5.67;8.77;7
prancha21402;2685.78;39;14;9.9;1.89;7
prancha21403;4902.62;5;9;7.22;7.08;7
prancha21404;4486.69;6;13;4.46;6.05;6
prancha21405;1759.76;1;2;1.21;5.8;3
prancha21406;3111.65;16;14;5.76;2.42;1
prancha21407;3314.3;27;15;4.6;6.29;2
prancha21408;1441.84;34;15;8.41;4.66;2
prancha21409;303.4;49;4;8.62;3.17;2
prancha21410;1424.28;47;5;5.22;9.06;3
prancha21411;1342.22;3;10;1.47;2.83;2
prancha21412;4772.33;24;10;4.71;5.86;6
prancha21413;58.19;6;11;8.23;5.1;6
prancha21414;2940.78;36;17;3.21;7.09;7
prancha21415;1648.62;36;20;6.95;5.92;4
prancha21416;3455.9;33;7;4.27;3.75;7
prancha21417;967.91;18;17;4.28;5.07;1
prancha21418;4380.43;20;20;3.47;8.9;6
prancha21419;1819.07;35;18;2.93;9.78;4
prancha21420;1727.81;11;3;1.24;8.7;2
prancha21421;1808.0;26;10;2.49;2.19;5
prancha21422;4835.99;12;3;2.01;1.89;7
prancha21423;971.62;36;14;4.88;6.49;7
prancha21424;3208.14;43;6;6.35;2.93;2
prancha21425;3546.98;43;2;3.49;1.02;4
prancha21426;4247.6;28;15;6.09;4.22;7
prancha21427;2045.38;49;8;6.45;9.75;6
prancha21428;3986.99;19;13;6.72;9.52;5
prancha21429;907.13;45;20;4.57;8.84;7
prancha21430;212.71;26;17;2.52;2.83;6
prancha21431;4980.55;42;9;8.11;5.04;2
prancha21432;3682.46;40;9;6.97;6.67;2
prancha21433;3389.74;36;14;3.29;9.35;2
prancha21434;4190.68;4;14;8.63;4.12;1
prancha21435;2089.09;44;8;9.49;2.14;3
prancha21436;4774.23;24;9;7.22;1.09;3
prancha21437;3019.28;49;15;1.79;8.39;2
prancha21438;2156.24;27;12;4.75;3.69;3
prancha21439;4688.45;22;11;8.54;8.57;7
prancha21440;3286.17;36;7;5.0;3.65;4
prancha21441;2900.22;21;13;4.07;6.41;4
prancha21442;3898.62;32;6;7.24;4.36;5
prancha21443;1127.72;29;2;7.45;3.85;7
prancha21444;3351.49;41;7;3.3;6.98;2
prancha21445;1505.39;14;19;3.33;8.38;5
prancha21446;1305.76;7;10;2.63;3.15;6
prancha21447;124.94;34;15;5.17;3.63;2
prancha21448;4309.17;46;10;7.04;1.88;1
prancha21449;3960.12;50;16;1.52;6.13;4
prancha21450;3383.82;24;3;9.85;2.35;5
prancha21451;4144.98;9;18;5.35;2.7;3
prancha21452;4917.26;33;18;6.77;1.1;1
prancha21453;2215.04;5;19;5.03;7.49;7
prancha21454;959.49;23;17;5.95;3.4;2
prancha21455;4647.98;2;17;8.68;6.82;7
prancha21456;4473.56;39;15;2.12;3.96;2
prancha21457;3753.14;42;10;9.52;5.62;7
prancha21458;4716.62;15;14;7.84;7.33;4
prancha21459;687.53;34;5;1.25;9.87;2
prancha21460;899.21;26;8;8.51;8.15;3
prancha21461;70.45;2;2;8.82;5.44;7
prancha21462;3097.02;46;8;5.86;1.42;6
prancha21463;2143.84;23;20;3.48;3.34;3
prancha21464;2756.05;1;6;5.72;4.84;5
prancha21465;1939.84;25;10;4.85;9.52;1
prancha21466;3057.82;12;11;5.1;3.01;2
prancha21467;677.02;41;18;4.92;3.15;5
prancha21468;4719.54;34;8;1.23;8.41;1
prancha21469;3135.75;3;3;2.78;7.67;4
prancha21470;592.17;1;1;2.19;2.29;5
prancha21471;685.27;3;14;9.87;7.73;3
prancha21472;900.68;33;7;9.59;6.64;2
prancha21473;108.03;49;5;7.93;5.74;4
prancha21474;3257.13;48;12;5.07;6.64;7
prancha21475;4943.98;12;11;5.76;9.47;6
prancha21476;4702.6;26;12;8.51;9.1;1
prancha21477;2698.32;10;10;9.12;6.07;5
prancha21478;637.35;41;17;1.57;5.19;2
prancha21479;2756.5;25;15;5.62;3.09;4
prancha21480;4660.67;8;15;4.49;6.38;3
prancha21481;2975.1;44;14;7.44;6.63;2
prancha21482;4161.32;1;18;6.66;1.78;7
prancha21483;4492.77;42;12;2.45;8.46;5
prancha21484;4743.05;36;9;1.57;8.87;7
prancha21485;367.68;13;3;8.97;4.73;7
prancha21486;2408.52;5;2;7.06;4.85;3
prancha21487;4278.7;50;5;3.83;7.31;7
prancha21488;959.77;28;3;1.03;4.58;4
prancha21489;3118.8;31;4;9.33;5.46;6
prancha21490;4996.7;5;7;6.08;4.01;6
prancha21491;1632.45;21;17;4.91;1.09;7
prancha21492;1349.33;42;7;1.27;2.59;7
prancha21493;4632.04;41;12;5.81;2.75;7
prancha21494;879.23;50;20;1.68;3.47;7
prancha21495;1389.67;43;9;7.73;6.17;5
prancha21496;3261.96;37;20;5.54;2.99;7
prancha21497;2495.21;29;8;5.78;7.13;5
prancha21498;788.32;33;11;9.96;4.69;2
prancha21499;1776.89;18;4;3.7;3.82;6
prancha21500;2169.56;2;5;3.12;4.28;6
prancha21501;4785.33;45;9;7.86;4.94;6
prancha21502;307.08;24;2;9.49;3.72;5
prancha21503;346.95;41;13;8.27;9.9;1
prancha21504;1194.47;16;17;5.34;6.09;7
prancha21505;4166.95;2;13;6.01;5.35;7
prancha21506;4575.33;47;6;1.59;8.07;1
prancha21507;4133.2;9;13;3.99;8.2;2
prancha21508;3324.23;45;4;8.18;8.97;7
prancha21509;1628.02;26;13;8.86;4.62;1
prancha21510;241.53;18;13;8.52;9.11;5
prancha21511;817.75;6;19;6.51;5.87;1
prancha21512;1052.82;4;10;2.87;9.33;2
prancha21513;4514.19;32;14;6.67;5.76;2
prancha21514;1841.02;4;7;9.86;7.06;1
prancha21515;3447.59;38;2;1.18;4.71;1
prancha21516;1321.96;4;2;2.24;8.65;4
prancha21517;3521.13;6;11;4.75;8.03;1
prancha21518;3742.05;17;19;4.44;8.18;6
prancha21519;2263.19;36;17;1.37;1.61;2
prancha21520;983.41;41;8;9.89;2.78;7
prancha21521;153.58;34;16;2.57;2.09;2
prancha21522;1452.17;38;1;9.12;8.98;2
prancha21523;3016.88;28;20;3.74;9.16;3
prancha21524;1164.17;14;14;9.53;4.68;4
prancha21525;2681.06;29;15;3.7;4.01;7
prancha21526;373.65;11;15;3.62;2.55;4
prancha21527;285.63;4;19;9.21;3.16;7
prancha21528;4842.74;29;4;6.39;8.83;1
prancha21529;2015.74;35;14;7.85;3.3;7
prancha21530;1674.34;18;12;9.85;1.25;2
prancha21531;1035.09;45;2;5.95;1.93;3
prancha21532;1552.33;21;4;6.46;2.86;4
prancha21533;382.74;49;9;1.79;6.1;7
prancha21534;890.34;13;18;1.21;3.43;2
prancha21535;3712.43;19;17;1.77;8.02;7
prancha21536;749.11;40;14;4.03;9.87;3
prancha21537;2499.43;15;3;1.3;5.25;6
prancha21538;2879.23;16;11;8.46;2.24;3
prancha21539;2020.97;17;13;3.53;5.72;3
prancha21540;92.58;33;18;7.88;1.14;7
prancha21541;1584.13;27;5;1.1;7.51;3
prancha21542;2231.86;9;12;1.15;4.64;5
prancha21543;2519.67;24;2;2.94;5.0;4
prancha21544;1687.66;5;13;4.1;1.03;5
prancha21545;639.51;39;8;6.95;9.66;6
prancha21546;1736.75;39;18;5.02;8.78;7
prancha21547;503.18;33;1;8.6;4.39;1
prancha21548;3469.71;35;19;5.6;1.41;1
prancha21549;4734.55;4;9;5.06;6.32;1
prancha21550;4932.43;34;16;2.83;8.0;7
prancha21551;1127.01;42;20;8.21;4.22;1
prancha21552;636.39;49;2;1.76;8.35;4
prancha21553;4130.78;1;18;5.04;1.69;5
prancha21554;2510.16;1;9;3.91;5.86;4
prancha21555;3025.42;28;2;8.69;4.12;7
prancha21556;2754.83;12;14;6.06;4.43;3
prancha21557;45.78;22;12;2.63;4.94;1
prancha21558;3326.76;28;13;5.37;3.77;2
prancha21559;4724.03;49;16;3.46;3.56;7
prancha21560;3501.35;1;17;1.91;6.37;2
prancha21561;2220.03;10;1;9.98;5.58;3
prancha21562;3190.33;43;11;9.03;6.75;5
prancha21563;2240.54;38;19;6.64;3.22;3
prancha21564;801.74;7;11;8.9;6.24;2
prancha21565;2444.57;9;9;9.43;3.8;3
prancha21566;4259.45;25;12;3.51;1.75;7
prancha21567;4455.96;38;11;8.21;8.73;3
prancha21568;931.19;4;9;3.32;9.58;5
prancha21569;1562.02;32;2;9.74;8.73;7
prancha21570;624.96;17;13;3.32;9.61;7
prancha21571;3788.49;37;7;2.79;4.89;3
prancha21572;1885.63;23;2;5.04;9.56;2
prancha21573;494.6;29;19;1.97;9.06;4
prancha21574;166.94;42;19;7.47;4.74;3
prancha21575;2334.03;10;10;1.33;9.81;4
prancha21576;2197.65;38;1;1.88;2.14;6
prancha21577;218.57;25;13;6.75;2.82;7
prancha21578;796.24;30;3;4.6;5.03;5
prancha21579;523.96;47;16;5.42;6.41;3
prancha21580;1457.66;33;13;8.58;6.41;6
